tanggal,t2m_c,u10,v10,tp_mm
2023-02-14,25.2302,2.7763,1.4354,19.2131
2023-02-15,24.4759,2.5688,0.854,27.2284
2023-02-16,24.0263,2.2724,0.8482,36.2699
2023-02-17,25.1599,1.4895,0.0618,18.2116
2023-02-18,25.4283,0.9788,-0.0181,22.7402
2023-02-19,25.7803,1.7448,-0.3341,23.5099
2023-02-20,25.4999,2.7584,0.2251,18.7346
2023-02-21,25.0055,2.39,0.0612,21.9573
2023-02-22,24.5207,1.9877,-0.5663,43.6881
2023-02-23,24.2819,1.6697,-0.5769,57.0809
2023-02-24,24.5558,1.5549,-0.8218,65.7774
2023-02-25,25.0917,1.6771,-0.1942,27.0374
2023-02-26,24.9682,1.8657,-0.5009,37.2338
2023-02-27,24.6344,2.8212,-0.3644,44.4492
2023-02-28,24.1552,2.0599,1.2258,45.4037
2023-03-01,24.4717,2.4042,0.7645,34.7201
2023-03-02,23.7688,2.2251,1.1636,51.8792
2023-03-03,25.3471,2.1907,0.7524,27.2559
2023-03-04,25.0578,2.414,-0.0501,21.9437
2023-03-05,25.7282,2.5257,0.732,12.6094
2023-03-06,25.6368,2.5052,0.5249,12.7556
2023-03-07,25.6541,1.2554,-0.8662,10.7167
2023-03-08,25.3933,1.2264,-0.2273,16.1649
2023-03-09,24.427,0.0531,-0.4049,49.3354
2023-03-10,25.3195,0.2836,-0.0692,34.1958
2023-03-11,25.5736,0.1661,-0.0632,28.5956
2023-03-12,25.548,0.5252,-0.1826,19.2939
2023-03-13,25.4812,0.4369,-0.2069,15.6594
2023-03-14,25.1509,0.7497,-0.4469,20.7729
2023-03-15,25.0932,-0.0841,-0.0265,30.766
2023-03-16,25.8517,-0.254,-0.3391,13.8728
2023-03-17,25.5899,0.2197,-0.0758,12.0249
2023-03-18,26.0619,-0.3217,-0.0266,16.5684
2023-03-19,25.7413,-0.2516,-0.1669,20.1919
2023-03-20,25.8916,-0.2587,0.1524,16.9574
2023-03-21,26.1807,-0.4887,-0.0995,8.3769
2023-03-22,26.1856,-0.3518,0.1686,9.0391
2023-03-23,26.6624,-0.2971,-0.3298,4.5549
2023-03-24,26.8571,0.599,0.1227,8.1086
2023-03-25,26.2579,0.8334,-0.1893,33.7174
2023-03-26,25.9092,1.3169,-0.0254,41.7916
2023-03-27,25.8161,1.2859,0.0685,29.7517
2023-03-28,26.0658,-0.1205,-0.4607,12.7466
2023-03-29,25.6328,0.6261,-0.3749,22.2283
2023-03-30,25.6008,1.601,-0.1421,22.6786
2023-03-31,25.4219,1.9844,0.6309,9.6645
2023-04-01,25.3128,2.0749,0.8919,9.9841
2023-04-02,25.8524,1.207,0.5655,12.2607
2023-04-03,25.8893,1.8711,0.4148,4.8261
2023-04-04,25.9078,1.5827,0.4636,1.5348
2023-04-05,25.8931,0.9842,0.352,0.3324
2023-04-06,25.7149,1.5407,0.8106,0.0458
2023-04-07,25.9145,0.1299,-0.0875,0.1401
2023-04-08,26.1255,1.1379,-0.2701,1.1362
2023-04-09,26.4671,1.7871,0.4333,2.5899
2023-04-10,26.4637,2.6871,0.6301,1.5405
2023-04-11,26.5056,2.1658,0.7692,7.1826
2023-04-12,26.5064,2.5683,1.2163,8.6299
2023-04-13,26.9363,2.1625,0.6694,2.6481
2023-04-14,26.4745,0.5612,0.6893,6.9885
2023-04-15,26.4211,0.8874,0.3779,9.2199
2023-04-16,26.1435,-0.0714,0.1567,41.143
2023-04-17,26.5869,0.2474,0.2062,18.9012
2023-04-18,26.5536,-0.4925,0.1367,8.8378
2023-04-19,26.4301,-0.3581,0.4178,26.134
2023-04-20,26.2641,0.1373,0.3311,31.7294
2023-04-21,26.4234,-0.3365,0.3498,12.3268
2023-04-22,26.6863,-0.9037,0.1437,7.3725
2023-04-23,26.5329,-0.9306,-0.1598,11.4773
2023-04-24,26.4839,-0.3666,-0.3191,20.413
2023-04-25,26.6217,-0.243,-0.2033,11.618
2023-04-26,26.7521,-0.4777,0.1174,4.7609
2023-04-27,26.4858,-0.7403,0.0273,10.6751
2023-04-28,26.5728,-0.479,0.2893,7.8492
2023-04-29,26.6793,0.1741,0.1705,8.0968
2023-04-30,26.5283,-0.0863,-0.1409,21.243
2023-05-01,26.5447,-0.0522,0.3126,17.7216
2023-05-02,26.5116,-1.1629,0.0978,7.213
2023-05-03,26.5958,-0.4169,0.024,23.6006
2023-05-04,26.4245,-0.4223,0.299,27.4071
2023-05-05,26.6368,-0.1362,-0.0429,25.2363
2023-05-06,26.9286,-0.286,0.196,13.8142
2023-05-07,26.0361,0.9747,0.1482,24.1045
2023-05-08,26.5667,-0.048,-0.0535,10.7076
2023-05-09,27.1641,-0.7801,0.1386,2.492
2023-05-10,26.8972,-1.3206,0.3616,3.3698
2023-05-11,27.059,-2.9116,-0.0075,5.212
2023-05-12,27.3091,-1.7559,0.1748,3.069
2023-05-13,26.9319,-0.2028,-0.0242,12.3241
2023-05-14,26.73,-0.0019,0.2497,10.2343
2023-05-15,26.7614,-0.1823,-0.2889,2.358
2023-05-16,26.4896,-0.5462,0.1603,2.967
2023-05-17,26.6783,-0.351,-0.0082,2.932
2023-05-18,26.7646,-0.4484,-0.1367,3.2142
2023-05-19,26.2627,-0.2509,0.3192,8.9096
2023-05-20,26.8358,-0.5314,-0.0407,5.8272
2023-05-21,25.9767,-0.1114,0.4449,11.1988
2023-05-22,25.9498,-0.2735,0.1025,9.0077
2023-05-23,26.1894,-0.3463,0.4144,4.5815
2023-05-24,26.2446,-0.3085,0.2857,4.7326
2023-05-25,26.39,-0.0657,0.2544,4.8362
2023-05-26,26.8681,-0.4332,0.2562,2.1008
2023-05-27,26.388,-0.0468,0.4884,5.6897
2023-05-28,26.4665,0.4308,0.1851,9.9783
2023-05-29,26.8662,0.1875,-0.1022,6.58
2023-05-30,26.3032,-0.1786,0.0944,7.9026
2023-05-31,27.0239,-0.2018,-0.0849,3.3844
2023-06-01,26.8417,-0.5991,0.0273,1.3993
2023-06-02,27.4051,-1.3285,-0.1737,0.8949
2023-06-03,27.1978,-0.4893,0.0884,1.3437
2023-06-04,26.9742,0.0148,0.2112,2.6765
2023-06-05,26.9121,-0.4832,0.1531,4.4669
2023-06-06,26.3591,-0.4626,-0.091,6.507
2023-06-07,25.8329,-0.5932,-0.0512,18.4483
2023-06-08,26.5799,-0.8226,-0.0691,9.0039
2023-06-09,26.6025,-1.1406,0.2765,1.6409
2023-06-10,26.4668,-0.0784,0.0754,1.9858
2023-06-11,26.8532,-0.5098,0.0242,0.7468
2023-06-12,27.0964,-1.1145,0.1825,0.9025
2023-06-13,27.3798,-0.5833,0.1135,4.0341
2023-06-14,26.2425,-0.3226,0.0753,20.8754
2023-06-15,26.3448,-0.7562,0.1585,12.168
2023-06-16,25.1764,-0.9468,-0.1568,30.463
2023-06-17,26.1226,-0.8374,0.1801,16.3166
2023-06-18,26.3924,-0.8056,-0.3513,6.0248
2023-06-19,25.8365,-0.3811,-0.037,17.1518
2023-06-20,26.2499,-0.998,0.1909,8.0321
2023-06-21,25.9956,0.1324,0.3395,10.9966
2023-06-22,26.6873,-0.8014,-0.39,7.1589
2023-06-23,25.9578,0.534,0.3792,5.6869
2023-06-24,26.3935,0.0826,-0.1188,4.1114
2023-06-25,25.7285,-0.3421,0.0134,12.3422
2023-06-26,25.7066,-0.0265,-0.2844,9.2506
2023-06-27,26.0724,-0.3061,-0.0836,4.8467
2023-06-28,26.6057,-0.1415,0.0891,2.2756
2023-06-29,26.6826,0.2561,0.3836,2.8025
2023-06-30,27.0483,0.396,0.0036,3.0542
2023-07-01,26.7671,0.3438,0.083,4.4131
2023-07-02,26.2128,-0.5763,0.104,23.969
2023-07-03,26.2994,0.2287,0.2683,16.2825
2023-07-04,26.8636,0.2312,0.1079,4.8621
2023-07-05,27.0217,0.2368,-0.449,3.7257
2023-07-06,25.8946,-0.0275,-0.1748,19.5827
2023-07-07,25.5513,-0.1675,-0.0422,43.3447
2023-07-08,25.4471,-0.4127,0.1892,35.2413
2023-07-09,26.4996,-1.3325,-0.084,9.6
2023-07-10,25.7774,-0.6003,0.4023,11.9315
2023-07-11,25.8673,-0.2469,-0.1266,5.8316
2023-07-12,26.3833,0.2761,-0.477,1.6806
2023-07-13,26.6067,0.2922,-0.1424,1.2178
2023-07-14,26.3258,-0.3962,0.2922,6.4483
2023-07-15,26.4369,0.134,0.1517,5.7385
2023-07-16,26.0833,-0.263,-0.3546,3.9887
2023-07-17,26.506,-1.157,-0.113,1.4262
2023-07-18,25.7192,-1.0915,0.2303,0.0427
2023-07-19,26.2606,0.1642,-0.0521,0.0072
2023-07-20,26.3951,0.0674,-0.3485,0.0172
2023-07-21,26.7647,-0.4504,-0.3947,0.1001
2023-07-22,27.4013,-0.4366,-0.3136,0.3503
2023-07-23,26.9381,-1.103,-0.3119,1.0133
2023-07-24,25.8843,-0.3444,-0.0667,9.3747
2023-07-25,25.9569,-0.2203,-0.1283,8.9802
2023-07-26,26.5922,-0.2537,-0.2316,5.7717
2023-07-27,27.1186,-0.1999,-0.0872,3.5072
2023-07-28,27.0455,-1.1673,-0.3357,2.1559
2023-07-29,26.3853,-1.2064,-0.3869,0.1003
2023-07-30,26.7376,-0.9717,-0.5236,0.2726
2023-07-31,26.4211,-1.7262,-0.3546,0.1074
2023-08-01,26.8097,-1.6007,-0.1395,0.0091
2023-08-02,26.6646,-0.4412,0.1437,6.5666
2023-08-03,26.8134,-0.8023,0.1217,6.3223
2023-08-04,27.4794,-0.5665,-0.6563,2.3022
2023-08-05,27.4388,-0.6259,-0.514,0.3696
2023-08-06,27.4567,0.1004,-0.3236,0.5928
2023-08-07,27.1193,-0.3472,-0.2058,1.4846
2023-08-08,27.0132,-0.9838,-0.3814,2.1248
2023-08-09,26.9367,-1.4151,-0.5956,2.0202
2023-08-10,27.1843,-0.835,-0.512,0.8645
2023-08-11,26.7921,-0.5457,-0.5445,0.7162
2023-08-12,26.9156,-0.717,-0.289,0.1656
2023-08-13,26.6404,-0.9246,-0.3153,0.1458
2023-08-14,27.0723,-0.4933,-0.4764,0.2476
2023-08-15,27.666,0.0905,-0.4612,0.188
2023-08-16,27.6374,-0.5997,-0.8132,0.261
2023-08-17,27.5297,-0.1452,-0.5473,0.4502
2023-08-18,27.6242,0.2122,-0.8416,0.8638
2023-08-19,27.6081,-0.7877,-0.7489,0.6277
2023-08-20,27.9869,-0.463,-0.4901,1.0257
2023-08-21,27.6074,-0.7983,-0.4791,1.6072
2023-08-22,27.3898,-0.294,-0.1767,0.8028
2023-08-23,27.4021,-0.8837,-0.5707,0.6322
2023-08-24,27.6468,-1.3316,-0.6628,0.4464
2023-08-25,27.8045,-0.0531,-0.5204,2.3907
2023-08-26,28.1902,-0.0655,-0.881,1.7729
2023-08-27,27.3363,-0.2136,-0.7826,3.4615
2023-08-28,27.0907,-0.086,-0.1979,4.0385
2023-08-29,27.6375,-0.7589,-0.4188,1.4249
2023-08-30,27.1146,-0.6511,-0.4467,0.2326
2023-08-31,27.4326,-0.0666,-0.418,0.0444
2023-09-01,27.3562,-0.263,-1.0659,0.2459
2023-09-02,27.624,-0.4861,-1.1927,0.7187
2023-09-03,27.4908,-0.8648,-0.8626,2.0207
2023-09-04,26.7529,-1.0408,-0.2631,0.7505
2023-09-05,26.4742,-0.636,-0.2508,0.0054
2023-09-06,27.6432,0.1074,-0.5015,0.0075
2023-09-07,28.0279,-0.1502,-0.703,0.2718
2023-09-08,28.1178,-0.5101,-0.6696,1.4395
2023-09-09,28.049,-0.1028,-0.7351,2.0125
2023-09-10,27.5505,-0.0899,-0.5219,3.069
2023-09-11,28.0369,-0.8296,-0.6486,1.1274
2023-09-12,28.0803,-1.1404,-0.4117,0.0164
2023-09-13,28.3703,-0.1937,-0.771,0.1348
2023-09-14,28.0752,-0.1627,-0.6163,0.351
2023-09-15,28.1612,-0.8656,-0.5351,0.1464
2023-09-16,28.3423,-1.1235,-0.438,1.0617
2023-09-17,28.2736,-0.3073,-0.6559,1.4746
2023-09-18,28.4604,-0.0499,-0.5806,2.0429
2023-09-19,27.9619,-0.114,-0.3881,10.0593
2023-09-20,28.1692,-0.3031,-0.4775,6.9042
2023-09-21,27.8878,-0.282,-0.8303,3.3423
2023-09-22,28.0084,-0.3523,-0.613,1.6646
2023-09-23,27.5195,-0.1152,-0.5804,0.773
2023-09-24,27.9199,-0.218,-0.3913,0.447
2023-09-25,28.3455,0.1557,-0.4543,0.1401
2023-09-26,28.4751,-0.2984,-0.6805,0.1291
2023-09-27,28.3109,-0.5272,-0.3454,0.0298
2023-09-28,28.6206,-1.4226,-0.2843,0.0004
2023-09-29,28.9381,-0.1934,-0.4591,0.0781
2023-09-30,28.7332,0.0796,-1.0428,0.6072
2023-10-01,28.454,-0.3021,-0.7689,0.8173
2023-10-02,28.4328,0.0642,-0.5346,0.5823
2023-10-03,28.3033,-0.3282,-0.7365,0.3711
2023-10-04,28.6614,-0.9436,-0.608,1.1166
2023-10-05,28.5981,-1.0299,-0.6858,1.076
2023-10-06,28.6863,-0.0597,-0.2566,1.8169
2023-10-07,28.1094,-0.1626,0.1984,4.7997
2023-10-08,28.5987,-0.7452,-0.2784,3.932
2023-10-09,28.6018,-1.1964,-0.6892,1.6682
2023-10-10,28.9249,-1.2004,-0.0749,6.115
2023-10-11,29.3879,-0.278,-0.5562,4.9613
2023-10-12,28.7504,-0.6303,-0.4244,1.5519
2023-10-13,28.752,0.201,-0.0059,4.1488
2023-10-14,29.0191,-0.1641,-0.5668,2.9861
2023-10-15,29.3091,-1.2517,-0.3849,1.5298
2023-10-16,29.5381,-0.7375,-0.6437,0.3385
2023-10-17,29.9973,-0.7184,-0.637,0.1019
2023-10-18,29.4887,-0.9268,-0.8343,0.0946
2023-10-19,28.9361,-2.2825,-0.5997,0.1027
2023-10-20,28.6468,-0.6466,-0.0647,13.0387
2023-10-21,29.4648,-0.4251,-0.5226,8.0114
2023-10-22,28.2704,-0.4254,0.0577,8.3726
2023-10-23,28.8772,-0.2197,-0.6707,4.2656
2023-10-24,28.1992,-0.6579,-0.7881,8.0626
2023-10-25,28.3459,-0.5692,-0.5654,10.678
2023-10-26,28.4688,-0.0115,0.2022,7.2761
2023-10-27,28.7358,-0.7119,-0.2988,3.5443
2023-10-28,29.1325,-1.1078,-0.5037,0.7383
2023-10-29,29.0971,-0.286,-0.453,0.3269
2023-10-30,29.0857,-0.2585,-0.7506,1.1003
2023-10-31,29.3329,-0.5117,-0.7008,3.3289
2023-11-01,28.304,0.2576,-0.162,14.7697
2023-11-02,28.485,-0.3533,-0.1475,10.6315
2023-11-03,27.74,-0.6149,-0.2982,18.9392
2023-11-04,27.3469,-0.4488,-0.523,26.8532
2023-11-05,26.4947,-0.3166,-0.0963,36.3206
2023-11-06,27.8254,0.3547,-0.5001,12.4402
2023-11-07,28.5024,-0.2692,-0.2975,2.2007
2023-11-08,28.4539,0.3546,-0.054,2.5355
2023-11-09,28.421,-0.4519,0.3577,6.5855
2023-11-10,28.1592,-0.4443,0.0584,10.7777
2023-11-11,27.7845,0.0024,0.1253,13.3741
2023-11-12,27.472,-0.3329,0.0878,11.8945
2023-11-13,28.2293,-0.9104,-0.5191,6.9624
2023-11-14,27.4367,-0.594,-0.4263,18.9619
2023-11-15,27.9178,-0.0731,0.2784,17.6949
2023-11-16,27.9461,-0.4697,-0.1969,12.3021
2023-11-17,27.6968,-0.1393,-0.6483,11.1449
2023-11-18,27.2972,-0.06,-0.4182,13.2344
2023-11-19,27.985,-0.3864,-0.5908,9.291
2023-11-20,28.2745,-0.0508,-0.1806,3.5747
2023-11-21,27.9441,-0.2004,-0.462,19.8286
2023-11-22,27.943,0.509,-0.0828,14.8321
2023-11-23,28.1197,-0.0857,-0.5654,8.2838
2023-11-24,27.0494,-0.1606,-0.4792,35.2278
2023-11-25,26.2309,0.3143,0.0082,43.3007
2023-11-26,27.3124,0.1569,0.0209,20.7876
2023-11-27,25.7699,-0.0942,-0.1863,22.0901
2023-11-28,26.1536,-0.7137,0.0244,21.5669
2023-11-29,27.2939,-0.3346,-0.0939,12.5537
2023-11-30,26.9149,0.0133,0.0519,38.6401
2023-12-01,26.2211,-0.1722,0.2021,40.3265
2023-12-02,26.743,-0.1996,0.2422,21.9479
2023-12-03,26.5763,-0.5989,-0.5568,30.6571
2023-12-04,25.7817,-0.2055,0.507,33.1079
2023-12-05,26.7555,-0.6047,0.0658,11.8908
2023-12-06,26.4696,0.5982,-0.1871,31.8282
2023-12-07,27.4539,-0.0554,-0.0982,12.5567
2023-12-08,26.8427,0.0533,0.2597,10.0338
2023-12-09,26.7056,0.2376,-0.1509,13.9449
2023-12-10,27.1266,-0.2992,0.178,8.7759
2023-12-11,26.5348,-0.0894,-0.0819,17.2497
2023-12-12,26.8372,-0.3126,-0.0321,16.0836
2023-12-13,27.5908,0.1534,0.3937,3.2588
2023-12-14,27.7661,0.3889,0.2795,0.8242
2023-12-15,27.7664,0.3008,-0.141,0.4678
2023-12-16,27.4428,0.4172,0.1469,2.5973
2023-12-17,28.182,0.6849,-0.598,1.2358
2023-12-18,28.4258,0.7777,0.2903,0.706
2023-12-19,28.1927,0.4999,0.6146,2.1172
2023-12-20,27.6932,0.8935,0.4525,0.7591
2023-12-21,27.5605,0.7959,-0.1853,0.0416
2023-12-22,29.0583,0.3078,-0.8575,0.0196
2023-12-23,28.9439,-0.2503,-0.1088,4.9261
2023-12-24,27.908,-0.6669,0.0418,21.9049
2023-12-25,27.2849,-0.2322,-0.6929,40.6608
2023-12-26,26.8023,0.5614,-0.4068,35.2683
2023-12-27,26.4318,-0.0744,0.2487,45.8494
2023-12-28,27.6005,-0.5822,-0.0371,20.4874
2023-12-29,27.5887,-1.302,-0.4716,10.8597
2023-12-30,27.1891,-0.9251,-0.0235,17.0482
2023-12-31,26.7346,-0.4486,-0.1734,36.9429
