tanggal,t2m_c,u10,v10,tp_mm
2024-07-12,25.1465,-0.4306,0.4221,2.0117
2024-07-13,24.4755,-0.3121,0.4881,0.57
2024-07-14,24.5979,-0.4015,0.3549,0.0132
2024-07-15,24.4441,-0.1519,0.4043,0.0078
2024-07-16,24.8914,-0.5186,0.2387,0.0124
2024-07-17,25.6505,-0.9997,0.1643,0.1558
2024-07-18,26.1607,-1.1329,-0.077,0.6466
2024-07-19,26.1214,-1.1501,0.0462,0.3348
2024-07-20,26.1631,-0.3792,-0.0895,0.1999
2024-07-21,26.7624,-0.4465,-0.4491,0.434
2024-07-22,26.5686,-0.2502,-0.0156,0.3953
2024-07-23,26.4149,0.6267,-0.4859,0.3363
2024-07-24,26.3326,-0.1222,-0.1691,4.1979
2024-07-25,26.2163,-0.2486,-0.2451,5.2996
2024-07-26,25.973,-0.8825,-0.0953,2.6244
2024-07-27,26.4633,-1.1267,-0.0181,0.3976
2024-07-28,26.6184,-0.5037,-0.111,0.1129
2024-07-29,26.0964,-0.7817,-0.016,0.0959
2024-07-30,26.1422,-0.5544,-0.2358,0.0542
2024-07-31,26.5157,-0.5137,-0.23,0.1057
2024-08-01,26.6963,-0.5115,-0.2378,1.9942
2024-08-02,26.0861,-0.7251,0.2431,15.5256
2024-08-03,26.1247,-0.0698,0.3441,23.4615
2024-08-04,26.3283,0.1679,0.2498,10.6264
2024-08-05,25.6031,-0.0253,0.2773,10.0653
2024-08-06,26.2608,-0.8072,-0.0705,4.4538
2024-08-07,26.7675,-0.9721,-0.181,0.2318
2024-08-08,26.8704,-0.7625,0.0915,1.0549
2024-08-09,26.9196,-1.1473,-0.1015,0.684
2024-08-10,27.0601,0.04,-0.0602,1.449
2024-08-11,26.799,-0.0523,-0.3928,3.5171
2024-08-12,26.2299,-0.6945,-0.1208,2.1424
2024-08-13,25.6774,-0.5659,-0.184,0.1868
2024-08-14,26.3741,-0.6259,-0.2221,0.0053
2024-08-15,26.9238,0.0146,-0.2508,0.429
2024-08-16,27.5748,-0.5524,-0.3571,0.4159
2024-08-17,27.1805,-0.6208,-0.3412,0.3003
2024-08-18,27.5867,-0.5747,-0.6294,0.8982
2024-08-19,27.166,-0.7453,-0.6056,0.601
2024-08-20,27.0401,-0.5076,-0.679,0.1485
2024-08-21,27.2606,-0.9192,-0.618,0.3979
2024-08-22,27.8918,-1.3722,-0.4632,0.8093
2024-08-23,27.2311,-0.2788,-0.3519,4.7627
2024-08-24,27.4318,-0.3078,-0.5623,2.6176
2024-08-25,27.0015,-0.5572,-0.2424,0.652
2024-08-26,27.7317,0.0014,-0.1271,0.1155
2024-08-27,27.8669,-0.079,-0.3235,0.2357
2024-08-28,28.2256,-0.3776,-0.5058,0.312
2024-08-29,27.9734,0.1063,-0.0524,1.5711
2024-08-30,28.0996,-0.2587,-0.6645,0.7005
2024-08-31,27.9766,-0.3342,-0.7559,0.1799
2024-09-01,28.4379,-0.596,-0.6746,0.187
2024-09-02,28.5286,-0.6316,-0.4352,1.2765
2024-09-03,27.7618,-0.2025,-0.5374,5.0674
2024-09-04,28.1689,-0.2862,-0.4812,2.1752
2024-09-05,28.1908,-0.5915,-0.1825,2.8789
2024-09-06,28.4607,-1.2311,-0.4597,2.4789
2024-09-07,28.8148,-0.9366,-0.3511,0.6569
2024-09-08,28.8986,-0.9204,-0.4893,1.3118
2024-09-09,27.299,-0.0616,-0.0241,38.3701
2024-09-10,26.4349,-0.186,0.1706,41.5793
2024-09-11,27.4939,-0.8566,0.0974,14.6393
2024-09-12,27.3152,0.2202,-0.0057,9.0582
2024-09-13,26.7183,-0.1132,-0.3326,6.3814
2024-09-14,27.1049,-0.3908,-0.2355,0.7371
2024-09-15,26.9743,-0.1479,-0.2889,0.1999
2024-09-16,27.2516,0.3736,-0.1891,0.6741
2024-09-17,27.3144,0.2558,-0.1763,0.3672
2024-09-18,26.8132,-0.1596,-0.1354,0.0244
2024-09-19,27.2257,-0.285,-0.3727,0.0034
2024-09-20,27.9774,-0.1465,-0.485,0.0906
2024-09-21,28.3274,-0.2637,-0.657,0.1583
2024-09-22,28.8087,-0.7708,-0.6558,1.2804
2024-09-23,28.1757,-1.6206,-0.3393,7.7522
2024-09-24,27.6397,-0.2539,-0.1554,12.9302
2024-09-25,26.9218,-0.3023,-0.1537,22.2233
2024-09-26,26.3976,-0.273,0.119,17.0938
2024-09-27,27.7924,-1.0056,-0.106,8.5022
2024-09-28,27.178,-0.5516,-0.0058,12.0425
2024-09-29,27.2118,-0.0977,-0.1233,14.399
2024-09-30,27.5932,-0.7254,-0.4408,6.7631
2024-10-01,28.8076,-0.4977,-0.5883,1.7259
2024-10-02,28.0987,-0.426,-0.0796,5.5268
2024-10-03,27.5634,-0.771,-0.0218,6.85
2024-10-04,27.6043,0.1163,-0.0657,9.7992
2024-10-05,27.2903,-0.059,-0.3583,10.6319
2024-10-06,27.3246,0.2074,0.0516,12.4112
2024-10-07,28.0876,-0.3482,-0.3117,5.2995
2024-10-08,28.0923,-0.4501,-0.3245,1.1616
2024-10-09,28.4914,-0.4977,-0.3962,2.8408
2024-10-10,28.2549,-0.6035,-0.1908,5.6596
2024-10-11,28.7019,-1.0462,-0.1694,3.5784
2024-10-12,27.7911,-0.8798,-0.3155,15.7639
2024-10-13,27.3698,-0.2939,-0.3227,10.0056
2024-10-14,27.8478,0.1559,0.0106,7.6129
2024-10-15,27.576,0.199,0.3299,14.648
2024-10-16,27.9748,0.0891,-0.258,5.6143
2024-10-17,27.5076,-0.0396,-0.0611,0.6166
2024-10-18,27.7227,0.4235,-0.3492,0.171
2024-10-19,27.9555,-0.0743,-0.4563,1.2989
2024-10-20,28.5349,0.4868,0.4915,0.5834
2024-10-21,28.071,-0.4623,-0.0957,1.8855
2024-10-22,29.2766,-0.2821,-0.0312,1.3233
2024-10-23,28.9017,-0.1686,0.0933,4.1577
2024-10-24,27.9985,-0.3421,-0.2706,15.2517
2024-10-25,27.9971,-0.2367,0.3452,12.5764
2024-10-26,28.3781,-0.0797,0.46,1.4447
2024-10-27,28.9108,-0.1449,0.322,1.4558
2024-10-28,29.285,-0.2629,0.3565,3.0125
2024-10-29,29.1992,0.1402,0.3273,3.3598
2024-10-30,28.9102,0.123,0.3147,7.8084
2024-10-31,27.9668,-0.4613,0.051,10.2364
2024-11-01,27.9087,-1.0956,-0.3837,10.642
2024-11-02,26.1855,-0.0957,-0.2897,72.4342
2024-11-03,25.1082,0.0926,0.2141,66.32
2024-11-04,26.4802,0.147,0.2173,17.6419
2024-11-05,26.3449,-0.1858,0.1697,36.8383
2024-11-06,26.7314,-0.5595,-0.2649,24.1808
2024-11-07,26.8699,0.5767,-0.1263,9.4012
2024-11-08,27.746,0.3305,0.0359,4.2486
2024-11-09,27.3153,-0.2702,0.038,23.475
2024-11-10,26.521,-0.311,0.136,39.1975
2024-11-11,26.3537,-0.5034,-0.123,39.0808
2024-11-12,26.1471,-0.2401,-0.1828,34.674
2024-11-13,26.6333,-0.6435,-0.3257,25.5522
2024-11-14,27.6473,-0.9585,0.296,7.5045
2024-11-15,26.8524,-0.0215,0.0829,27.8326
2024-11-16,26.4113,-0.6441,-0.1545,39.504
2024-11-17,26.0204,-0.3301,-0.2159,48.4747
2024-11-18,26.2166,-0.3579,-0.0436,42.4732
2024-11-19,26.8574,0.7,0.3261,40.4593
2024-11-20,27.0265,0.1234,-0.1017,28.3619
2024-11-21,26.7636,0.1905,0.1718,16.9378
2024-11-22,26.5216,0.698,0.5403,26.2508
2024-11-23,26.9147,0.8369,0.4294,35.8642
2024-11-24,27.0254,0.3922,0.4737,29.4392
2024-11-25,26.7789,0.7053,0.494,27.8714
2024-11-26,26.9815,0.8278,-0.622,23.5125
2024-11-27,27.1289,1.082,-0.4201,23.1028
2024-11-28,26.7849,0.9541,0.5327,9.3576
2024-11-29,26.4185,1.3066,0.9563,14.3936
2024-11-30,27.9285,1.8582,0.6118,4.4564
2024-12-01,27.287,1.6675,1.0112,7.5665
2024-12-02,25.8521,2.5062,1.1001,56.7281
2024-12-03,24.7242,2.7625,1.6016,73.9298
2024-12-04,25.2657,2.7127,1.1884,63.8032
2024-12-05,25.4664,3.5486,0.8978,50.4625
2024-12-06,25.8137,1.8666,-0.2149,33.1906
2024-12-07,26.2256,0.6721,-0.6765,30.2907
2024-12-08,26.4946,0.9383,-0.5717,26.067
2024-12-09,26.6585,1.3668,0.2452,21.1599
2024-12-10,26.6488,2.9555,1.8547,27.7221
2024-12-11,27.5393,2.7276,0.576,10.6109
2024-12-12,27.438,3.3724,1.4073,2.9778
2024-12-13,27.1102,1.8791,0.2168,3.7325
2024-12-14,26.3081,2.3232,1.1535,24.7261
2024-12-15,25.2931,1.787,1.0391,42.894
2024-12-16,26.2348,1.4736,0.0706,24.1845
2024-12-17,25.8199,1.4545,0.1522,42.9271
2024-12-18,26.442,2.6839,1.3522,20.8488
2024-12-19,25.8001,3.0624,0.5758,51.2624
2024-12-20,25.7315,2.2943,-0.0319,42.4941
2024-12-21,25.9284,1.7359,-0.9488,13.3608
2024-12-22,25.9385,1.0196,-0.2187,10.7244
2024-12-23,26.1638,1.2844,-0.2552,36.1721
2024-12-24,25.1347,1.0745,-0.0869,38.5387
2024-12-25,25.8663,0.4298,-0.1253,18.0713
2024-12-26,26.364,1.6576,0.1517,13.4472
2024-12-27,27.1735,1.4824,-0.0399,4.0056
2024-12-28,27.4457,1.9754,-0.316,0.2295
2024-12-29,27.0433,1.7114,-0.3107,3.2081
2024-12-30,26.582,2.663,0.7799,5.4033
2024-12-31,26.5764,2.755,0.3716,3.5586
