tanggal,t2m_c,u10,v10,tp_mm
2022-05-30,25.9751,0.5492,0.222,4.1898
2022-05-31,25.4673,0.7386,0.657,12.8297
2022-06-01,25.7296,0.6889,0.6438,14.8289
2022-06-02,25.6035,-0.1628,-0.0889,27.6571
2022-06-03,25.9663,0.0353,0.1539,12.7154
2022-06-04,25.5718,-0.1152,0.2938,11.8977
2022-06-05,25.3453,-0.3607,0.0216,17.606
2022-06-06,24.855,-0.0896,0.9812,27.646
2022-06-07,25.0615,-1.1574,0.5715,14.3698
2022-06-08,24.9005,-0.7943,-0.089,26.6655
2022-06-09,24.7552,-0.3347,0.0738,35.0528
2022-06-10,25.8906,-0.3482,0.1504,14.0631
2022-06-11,25.2084,-0.0152,0.0829,21.6467
2022-06-12,25.1791,0.3476,0.1286,24.1279
2022-06-13,25.1002,-0.0713,0.1208,17.9226
2022-06-14,25.5346,-0.61,0.1195,8.2646
2022-06-15,24.8722,-0.5326,0.1676,21.7019
2022-06-16,24.719,-0.253,-0.3728,19.5565
2022-06-17,24.9032,-0.5707,0.3465,14.7118
2022-06-18,25.0367,0.2205,0.3991,4.7462
2022-06-19,25.3725,-0.705,0.3691,1.375
2022-06-20,25.2324,0.1183,0.2025,9.6529
2022-06-21,25.4973,-0.6663,0.07,6.459
2022-06-22,25.4424,-0.4395,0.5097,6.8957
2022-06-23,25.3394,-0.23,0.1142,2.2417
2022-06-24,25.4228,-0.1366,0.2811,5.7167
2022-06-25,25.1701,0.088,0.0801,17.2927
2022-06-26,25.1418,-0.7775,0.2352,18.2217
2022-06-27,25.1287,0.2587,0.2046,25.2322
2022-06-28,25.7614,0.1552,-0.1128,13.5703
2022-06-29,25.7064,0.0279,0.0503,3.1418
2022-06-30,24.7451,-0.2179,0.0673,0.6958
2022-07-01,25.0142,-0.6596,0.2189,0.1653
2022-07-02,25.7268,0.3573,0.1656,1.1106
2022-07-03,25.768,-0.7363,0.2976,6.2906
2022-07-04,26.4865,-2.2211,-0.0699,5.6363
2022-07-05,25.9269,-0.5525,-0.1391,12.1561
2022-07-06,25.5875,-0.665,0.2762,24.1267
2022-07-07,26.3546,-0.1722,-0.1814,8.253
2022-07-08,25.6401,0.0307,0.0148,2.9508
2022-07-09,24.8465,0.1221,0.1076,5.5344
2022-07-10,25.2121,-0.8365,0.2903,2.3285
2022-07-11,26.0233,-0.6292,0.1144,2.6752
2022-07-12,25.489,-0.1221,-0.1412,15.4852
2022-07-13,24.8469,-1.6892,0.1613,22.505
2022-07-14,25.7623,-2.2129,0.1339,14.2147
2022-07-15,25.1919,-0.8292,0.3436,36.4947
2022-07-16,24.5109,0.7985,1.0127,110.4686
2022-07-17,25.2656,-1.7186,0.0971,10.9164
2022-07-18,25.8351,-0.768,0.0338,1.2765
2022-07-19,26.3059,-0.6838,0.0478,1.3571
2022-07-20,25.6513,-0.1697,0.0526,6.2537
2022-07-21,25.7741,-0.5081,-0.1306,3.5077
2022-07-22,25.3616,-1.274,0.3719,14.5714
2022-07-23,25.6724,-0.6634,0.0226,12.425
2022-07-24,25.3316,-0.0754,-0.2774,6.7709
2022-07-25,25.5626,0.6185,-0.1102,11.3731
2022-07-26,26.1082,-0.9638,-0.1936,5.1886
2022-07-27,25.6659,-1.472,0.3662,0.6583
2022-07-28,26.1862,-2.0809,0.068,0.9738
2022-07-29,25.6681,-0.6165,0.4424,2.6173
2022-07-30,26.2226,-0.8697,-0.3388,2.3422
2022-07-31,26.1631,-1.8343,0.0073,0.9237
2022-08-01,25.7075,-1.2994,0.2351,0.1355
2022-08-02,26.5076,-0.8113,-0.4063,0.6094
2022-08-03,25.4957,-0.3661,0.212,13.8182
2022-08-04,24.9231,0.3604,-0.0184,20.8887
2022-08-05,25.1073,0.2811,-0.4022,11.9081
2022-08-06,25.3508,0.0069,0.0164,3.9619
2022-08-07,24.9917,-0.076,0.4381,4.4466
2022-08-08,26.3102,-0.1626,-0.098,2.3935
2022-08-09,26.0878,0.0602,0.2816,1.8472
2022-08-10,26.2262,-0.7329,-0.0896,1.9049
2022-08-11,26.6216,-0.6851,0.2362,2.0253
2022-08-12,25.9868,-0.0609,0.2588,15.093
2022-08-13,26.1011,-0.5101,0.2488,14.0418
2022-08-14,25.6328,-0.849,0.0291,15.9377
2022-08-15,25.5029,0.191,0.1091,21.4564
2022-08-16,25.6411,-0.1119,0.0274,14.0732
2022-08-17,25.8246,-0.7901,0.2521,7.0994
2022-08-18,26.1995,-1.2691,0.2727,2.034
2022-08-19,26.6919,-1.2266,-0.2603,0.154
2022-08-20,26.4663,-0.033,0.1996,2.6212
2022-08-21,25.4237,0.288,-0.027,13.5599
2022-08-22,25.3098,-0.2525,-0.0197,15.1899
2022-08-23,26.433,-0.4747,0.0826,5.6088
2022-08-24,26.2151,-0.2983,-0.2543,3.3836
2022-08-25,25.9037,-0.1842,-0.0767,3.0305
2022-08-26,26.0701,-0.013,0.1966,1.5159
2022-08-27,25.8525,-0.1065,-0.3869,6.7452
2022-08-28,25.1381,0.3402,-0.2618,20.3317
2022-08-29,25.5182,0.5496,-0.0912,11.2633
2022-08-30,26.0011,0.655,-0.208,4.0281
2022-08-31,26.4247,-0.7246,-0.2958,4.483
2022-09-01,25.915,-0.6447,-0.2129,19.6005
2022-09-02,26.0722,0.2626,0.0701,13.2624
2022-09-03,26.1531,2.1679,0.3235,3.9211
2022-09-04,26.6013,0.3159,0.8223,9.5031
2022-09-05,26.1355,-0.4281,-0.0568,17.2616
2022-09-06,25.9249,-0.7802,-0.4342,14.6476
2022-09-07,25.8336,0.4576,-0.2013,18.586
2022-09-08,24.9944,-0.3063,0.5201,23.2064
2022-09-09,24.8134,-0.6516,-0.286,61.4234
2022-09-10,24.9491,-0.0041,0.652,60.81
2022-09-11,25.5301,-0.4847,0.0718,21.0661
2022-09-12,25.1355,-0.0866,0.1569,19.2363
2022-09-13,25.7914,0.1434,0.6402,9.1922
2022-09-14,25.96,-0.5424,0.6296,4.7014
2022-09-15,26.3814,-0.1152,0.4014,2.696
2022-09-16,26.1752,-0.1281,0.2278,5.3823
2022-09-17,26.5546,0.1382,0.3648,10.0653
2022-09-18,26.5722,0.3382,0.3727,6.1396
2022-09-19,26.0214,0.4289,-0.1286,3.4652
2022-09-20,26.4155,-0.1846,-0.4764,1.6813
2022-09-21,26.5685,-0.5493,-0.1298,3.5172
2022-09-22,25.9676,0.3684,0.2902,15.5956
2022-09-23,25.0177,-0.3102,0.3399,45.9216
2022-09-24,25.359,-0.1699,0.4175,28.6256
2022-09-25,26.4453,0.2546,-0.1268,6.587
2022-09-26,26.8811,-0.048,-0.0694,1.9878
2022-09-27,26.2538,0.3094,0.2094,2.8153
2022-09-28,26.8695,0.2796,0.0083,2.1374
2022-09-29,26.8961,-0.7588,0.0265,2.0223
2022-09-30,26.2495,-1.3524,0.0021,8.7266
2022-10-01,26.7335,-0.3171,-0.4999,11.2856
2022-10-02,26.2589,0.1883,-0.2564,17.3206
2022-10-03,25.7604,0.5422,0.22,24.4638
2022-10-04,25.7237,-0.2843,-0.3211,46.4304
2022-10-05,25.5412,-0.268,-0.1848,49.5101
2022-10-06,25.4604,-0.5525,-0.5345,33.7564
2022-10-07,25.3982,1.7242,0.4656,29.9144
2022-10-08,25.9248,0.6298,0.9986,13.0063
2022-10-09,25.7605,-0.2102,0.3028,22.4585
2022-10-10,25.6963,0.3325,-0.0541,16.0366
2022-10-11,25.5909,-0.2267,-0.4194,28.1338
2022-10-12,25.0995,-0.2097,0.4065,30.5706
2022-10-13,25.6508,-0.0753,0.145,28.8269
2022-10-14,25.3601,0.3418,-0.237,30.8267
2022-10-15,25.4884,-0.4325,0.1791,36.7926
2022-10-16,26.4359,0.1315,0.281,20.946
2022-10-17,26.1148,0.0464,0.0479,15.961
2022-10-18,25.8601,-0.1852,-0.3106,31.3968
2022-10-19,25.418,-0.1364,-0.3271,42.0606
2022-10-20,25.4912,-0.1611,0.2708,44.5132
2022-10-21,25.9577,0.8969,0.7972,18.939
2022-10-22,26.1678,1.0129,0.3024,25.0982
2022-10-23,25.6139,2.0499,0.5748,40.2177
2022-10-24,25.4451,2.2624,1.0123,34.3931
2022-10-25,25.409,2.0615,0.8271,47.3253
2022-10-26,24.9624,1.7909,0.5928,52.5301
2022-10-27,25.8792,1.0361,0.6242,5.9049
2022-10-28,26.308,1.0977,0.9664,0.4782
2022-10-29,26.1031,-0.0293,0.2569,3.1254
2022-10-30,26.6601,0.2043,-0.1726,2.5033
2022-10-31,26.22,-0.2559,-0.3306,6.2835
2022-11-01,26.6515,-0.2423,-0.5594,5.5543
2022-11-02,26.4066,-0.7046,0.0216,5.5036
2022-11-03,26.5635,-0.262,0.1217,11.7032
2022-11-04,26.0467,-0.6311,0.3486,38.5225
2022-11-05,25.7509,0.04,0.2062,36.2305
2022-11-06,25.7488,-0.3981,0.0494,18.112
2022-11-07,25.4533,-0.4355,0.2156,26.36
2022-11-08,24.5009,0.2404,0.0712,37.934
2022-11-09,25.5892,1.351,0.4232,25.1428
2022-11-10,25.2828,1.7769,0.9178,16.1779
2022-11-11,25.8731,2.1194,1.1349,23.7551
2022-11-12,25.953,1.1483,0.3501,43.3713
2022-11-13,25.2282,0.0115,0.0823,70.6877
2022-11-14,25.9808,0.6945,0.4327,35.3156
2022-11-15,26.1266,1.5503,-0.0953,12.1316
2022-11-16,26.0552,0.2425,-0.1451,13.645
2022-11-17,24.6521,1.5597,1.1574,64.0283
2022-11-18,25.7795,2.297,0.4047,32.5376
2022-11-19,26.0011,3.0534,1.101,7.4597
2022-11-20,26.0955,3.4663,1.2035,0.9577
2022-11-21,26.4732,2.5867,0.9621,0.7004
2022-11-22,26.6346,2.0578,1.282,1.4726
2022-11-23,25.9917,1.9431,0.6993,10.486
2022-11-24,25.6832,1.6227,0.8409,24.2421
2022-11-25,26.247,1.085,0.2097,8.3867
2022-11-26,25.8564,0.1776,0.6603,5.1444
2022-11-27,26.4251,-0.1097,-0.0863,4.4624
2022-11-28,26.4762,-0.1205,-0.4422,11.2684
2022-11-29,26.3577,-0.0119,0.0602,6.6065
2022-11-30,25.8467,-0.1084,0.2631,6.673
2022-12-01,26.3667,0.2603,0.2831,13.6684
2022-12-02,25.9993,0.6249,0.5388,6.7076
2022-12-03,26.1596,0.0534,0.3906,12.6025
2022-12-04,25.4264,-0.2234,-0.0674,36.4022
2022-12-05,25.7527,-0.042,-0.0435,32.8246
2022-12-06,25.7602,-0.1749,-0.4619,27.9297
2022-12-07,25.4989,0.419,0.0736,30.8651
2022-12-08,26.1151,-0.0432,0.2508,32.4645
2022-12-09,25.9243,1.3162,0.7263,33.6136
2022-12-10,26.2829,1.2191,0.2565,23.8287
2022-12-11,25.9842,2.1133,1.0843,38.5291
2022-12-12,26.4366,1.4144,0.3385,20.4473
2022-12-13,26.418,1.5985,0.7682,12.5348
2022-12-14,25.9873,1.9804,1.0087,17.288
2022-12-15,26.6905,1.4349,0.1391,6.5518
2022-12-16,26.0128,0.5628,-0.1369,23.2635
2022-12-17,25.8825,0.4055,-0.0666,13.9901
2022-12-18,26.3269,-0.0041,-0.2117,17.3714
2022-12-19,26.3457,0.4317,-0.6398,11.0468
2022-12-20,25.8313,0.4403,0.2133,14.5407
2022-12-21,26.3573,1.4202,0.0547,20.0305
2022-12-22,25.783,2.3932,0.2062,15.2745
2022-12-23,25.4093,2.2493,0.0464,8.222
2022-12-24,26.0247,2.1242,-0.1629,8.198
2022-12-25,25.4671,2.3039,-0.2202,19.9824
2022-12-26,24.9767,2.2489,0.7049,23.2557
2022-12-27,25.2791,2.3378,0.4819,11.6399
2022-12-28,24.8143,3.6486,1.2737,44.5654
2022-12-29,24.4864,3.4581,-0.1601,67.2985
2022-12-30,24.5965,2.5246,-0.6207,28.2096
2022-12-31,24.7669,2.873,-0.2715,36.9576
