tanggal,t2m_c,u10,v10,tp_mm
2020-03-29,26.1936,0.7274,0.137,23.8272
2020-03-30,25.8132,0.5804,-0.0314,49.0162
2020-03-31,26.0944,1.4009,-0.0571,36.2811
2020-04-01,26.0114,0.9371,0.4187,15.7965
2020-04-02,25.6772,1.3696,0.4378,28.0251
2020-04-03,26.0316,1.0079,-0.0891,45.4797
2020-04-04,26.5242,0.474,-0.0945,30.1947
2020-04-05,25.9613,0.6102,-0.312,45.2613
2020-04-06,25.8327,1.3494,0.2813,51.0632
2020-04-07,25.3761,2.0839,0.5404,32.9604
2020-04-08,26.64,0.4424,-0.4427,11.0625
2020-04-09,26.1343,-0.0193,0.0338,29.0828
2020-04-10,26.2455,0.3283,-0.0455,32.3485
2020-04-11,26.0165,0.0196,-0.0598,44.7865
2020-04-12,26.3265,-0.1028,-0.134,22.4603
2020-04-13,25.9873,-0.0231,-0.2005,19.8798
2020-04-14,25.9012,0.4057,-0.227,25.6783
2020-04-15,25.3339,-0.2397,-0.1672,26.9963
2020-04-16,25.5112,-0.4311,-0.028,27.6468
2020-04-17,25.6268,0.1519,0.2658,23.8726
2020-04-18,26.3344,0.2903,-0.0451,24.1244
2020-04-19,27.1179,-0.2528,-0.4215,10.5648
2020-04-20,27.1101,-1.3591,0.0339,6.8674
2020-04-21,26.68,-0.896,0.3995,19.7377
2020-04-22,27.1127,-1.3591,0.3024,7.7848
2020-04-23,26.7709,-1.9393,-0.2685,6.5026
2020-04-24,25.6917,-1.1408,-0.3953,13.6154
2020-04-25,25.8687,-0.828,0.205,5.582
2020-04-26,26.4266,-0.0659,-0.1678,16.1839
2020-04-27,25.9247,0.091,-0.0844,42.7692
2020-04-28,25.7829,-0.5542,0.2864,23.8895
2020-04-29,26.1722,-0.1858,0.0619,12.0711
2020-04-30,25.8676,-0.2798,0.0803,16.6461
2020-05-01,26.0019,0.1751,0.0712,21.4225
2020-05-02,25.1396,-0.1757,0.5385,36.1138
2020-05-03,25.5091,-1.0616,0.0197,28.4769
2020-05-04,25.38,-1.1847,0.0357,38.414
2020-05-05,26.1566,-0.8647,0.0261,24.3637
2020-05-06,26.0999,-0.9552,0.1868,27.8357
2020-05-07,27.108,-0.8141,0.3043,10.955
2020-05-08,26.6,-0.4412,-0.3664,4.5807
2020-05-09,26.3826,-0.7154,0.3227,10.8219
2020-05-10,26.1982,-0.6242,0.2826,40.61
2020-05-11,26.5484,-0.6901,0.3293,39.3828
2020-05-12,26.9144,-0.9554,0.0092,10.4335
2020-05-13,26.3799,-0.6448,0.4081,18.1768
2020-05-14,26.6795,-1.0824,0.5406,7.6924
2020-05-15,26.458,-1.4356,0.3923,1.4943
2020-05-16,26.7285,-1.1031,0.4933,1.8516
2020-05-17,26.8644,0.5444,0.0609,12.7191
2020-05-18,25.6437,0.6611,0.0215,28.8493
2020-05-19,26.2426,-0.9828,0.2885,10.9972
2020-05-20,26.4516,-0.3886,-0.4198,12.7753
2020-05-21,26.4589,-0.7948,0.0512,7.9655
2020-05-22,26.9415,-0.8765,-0.1152,3.1525
2020-05-23,26.6944,-0.2365,0.0004,2.088
2020-05-24,26.99,0.3349,0.5065,1.603
2020-05-25,26.6718,0.0682,0.5816,17.0298
2020-05-26,26.4112,0.3476,0.1081,28.9137
2020-05-27,25.4139,0.3313,0.0976,33.1955
2020-05-28,26.3615,-0.7341,0.2673,10.0825
2020-05-29,26.6855,-0.7266,0.218,5.5352
2020-05-30,26.1608,-0.7143,0.2129,12.5555
2020-05-31,26.014,-0.2296,0.037,17.1662
2020-06-01,25.8506,-0.3788,-0.0131,11.4543
2020-06-02,26.1896,-0.7658,0.1157,6.0666
2020-06-03,26.5847,-1.9858,0.3887,3.9051
2020-06-04,26.3016,-1.3085,0.2822,1.2439
2020-06-05,25.9323,0.5403,0.2351,0.5097
2020-06-06,26.0803,-0.3102,0.136,0.5777
2020-06-07,25.7091,-0.6558,0.2197,4.1344
2020-06-08,25.9483,-0.7703,0.0969,6.0998
2020-06-09,25.9391,-0.8703,0.4064,12.1659
2020-06-10,26.3978,-1.6371,0.384,8.9305
2020-06-11,26.2742,-1.0609,0.091,7.8146
2020-06-12,26.0977,-0.6097,0.2836,5.4417
2020-06-13,26.1847,0.1297,0.3782,2.3299
2020-06-14,26.3595,-0.7558,-0.0649,0.639
2020-06-15,26.7955,-1.3123,0.0984,3.2268
2020-06-16,25.765,-1.3265,-0.1687,8.7869
2020-06-17,26.5123,-0.2036,0.0849,5.1952
2020-06-18,26.3374,-0.0494,0.125,7.7976
2020-06-19,25.6271,0.4723,0.4308,19.421
2020-06-20,25.9403,-0.0367,0.3757,8.356
2020-06-21,26.0789,-0.6913,-0.0019,1.5383
2020-06-22,24.9958,-0.7465,0.0084,16.6545
2020-06-23,25.7964,-0.0372,0.0907,8.5255
2020-06-24,25.4133,0.4184,0.3375,7.7176
2020-06-25,26.1118,-0.9475,-0.3559,3.872
2020-06-26,26.2379,-0.4873,0.0029,2.9662
2020-06-27,25.9824,-1.0792,0.3325,3.5436
2020-06-28,26.3062,-0.95,-0.165,1.7237
2020-06-29,26.5276,-1.1525,0.0031,0.3477
2020-06-30,26.3101,-1.0459,-0.0802,0.2544
2020-07-01,26.3784,-0.1484,-0.0599,1.7854
2020-07-02,24.9341,0.3616,0.2754,21.1156
2020-07-03,26.2666,-0.8517,0.2329,12.3298
2020-07-04,26.5827,-1.6908,-0.3253,1.5157
2020-07-05,26.2023,-2.2772,0.1314,0.1995
2020-07-06,26.0062,-1.9045,0.1136,3.7057
2020-07-07,26.2526,-1.1393,-0.2941,2.2314
2020-07-08,25.9776,0.4403,0.0534,11.4026
2020-07-09,26.1678,0.1204,-0.0429,5.5158
2020-07-10,25.8613,-0.4782,-0.1616,3.2257
2020-07-11,26.5204,-0.8419,-0.2036,3.5275
2020-07-12,26.217,-0.3054,-0.2052,3.8032
2020-07-13,25.6773,-0.2077,0.0577,5.5596
2020-07-14,25.7423,-0.9738,-0.1098,8.0333
2020-07-15,26.4139,-2.8015,-0.1499,4.5802
2020-07-16,26.3103,-2.1841,0.0986,1.1057
2020-07-17,26.3353,-1.0274,0.0574,2.3857
2020-07-18,26.4178,-0.5293,-0.1717,2.7014
2020-07-19,26.0696,-0.2778,0.0254,3.2572
2020-07-20,26.2789,-0.9123,-0.2426,3.7995
2020-07-21,25.8571,-0.3929,-0.0465,8.6075
2020-07-22,25.4148,-0.1635,-0.0157,15.1937
2020-07-23,26.043,-0.1625,-0.0514,8.6176
2020-07-24,26.1956,-0.536,-0.3343,1.9575
2020-07-25,26.3208,-0.3068,-0.2114,0.4059
2020-07-26,25.4988,-0.8878,-0.1224,0.1075
2020-07-27,25.3823,-0.5998,-0.0534,0.0038
2020-07-28,26.0969,0.1975,-0.6088,0.0096
2020-07-29,26.5629,-0.0288,-0.7887,0.0758
2020-07-30,26.7832,-0.3956,-0.9965,1.543
2020-07-31,26.2754,0.0183,-0.051,1.8322
2020-08-01,25.4579,-0.1624,-0.3759,0.0399
2020-08-02,26.0985,0.0383,-0.4821,0.0011
2020-08-03,26.977,-1.2967,-0.6463,0.3332
2020-08-04,26.9869,-0.8342,-0.0802,0.5728
2020-08-05,27.2824,-0.622,-0.8911,0.4139
2020-08-06,27.4692,-1.1138,-0.4299,0.925
2020-08-07,27.7398,-0.4853,-0.3918,2.3305
2020-08-08,26.7002,-0.8337,-0.2084,9.8652
2020-08-09,26.9797,-0.7628,-0.3002,8.9677
2020-08-10,27.4693,-1.475,-0.2722,2.0111
2020-08-11,26.9011,-1.3763,0.1696,16.1253
2020-08-12,27.0809,-1.8265,-0.2796,9.0297
2020-08-13,25.6026,0.5362,-0.0147,48.3993
2020-08-14,26.1087,-0.5432,0.2222,23.0418
2020-08-15,25.9202,-1.5563,-0.2512,4.478
2020-08-16,26.3207,-1.2533,-0.2795,3.5914
2020-08-17,26.3156,0.0504,0.2818,6.9624
2020-08-18,26.2996,-0.4203,0.1125,11.5126
2020-08-19,26.5106,-0.9592,-0.1511,5.1275
2020-08-20,26.5329,-2.2357,-0.6463,3.458
2020-08-21,26.3117,-2.3889,-0.1227,1.6538
2020-08-22,26.7308,-1.1659,-0.3662,0.2562
2020-08-23,27.3046,-0.647,-0.6241,1.288
2020-08-24,26.7312,-1.1102,-0.1493,3.2095
2020-08-25,26.5227,-1.1174,-0.2607,1.2507
2020-08-26,27.0497,-0.079,-0.6644,0.1104
2020-08-27,27.0688,-0.5949,-0.5553,0.1925
2020-08-28,27.3072,-1.0815,-0.2206,0.1275
2020-08-29,27.4947,-0.1523,-0.2538,0.537
2020-08-30,27.8134,-0.7467,-0.4067,1.2057
2020-08-31,28.1675,-0.3247,-0.8025,0.5919
2020-09-01,28.114,0.0185,-0.5736,0.1009
2020-09-02,27.4307,-0.1077,-0.3908,10.3319
2020-09-03,27.0648,-0.4551,-0.3028,20.8695
2020-09-04,27.6017,-0.8049,-0.3731,9.0029
2020-09-05,26.7619,0.3904,-0.1488,5.0766
2020-09-06,27.5387,-0.1403,-0.2898,2.4443
2020-09-07,27.6839,-1.1274,-0.3595,0.7254
2020-09-08,27.4914,-1.2784,-0.3341,0.5464
2020-09-09,28.171,-0.7142,-0.44,0.2556
2020-09-10,26.951,0.4557,-0.1226,8.2615
2020-09-11,26.7085,0.1071,0.1748,10.3201
2020-09-12,27.5445,0.4197,-0.4524,3.8872
2020-09-13,27.7894,-0.2441,-0.4992,1.7565
2020-09-14,26.5986,-0.2847,-0.4038,9.127
2020-09-15,26.1075,0.1146,-0.0713,15.0333
2020-09-16,26.2379,-0.05,0.2557,8.3579
2020-09-17,26.8801,-0.5384,-0.1852,1.7724
2020-09-18,27.5922,-1.3276,-0.3508,0.2539
2020-09-19,28.2942,-2.3735,-0.5354,0.1333
2020-09-20,27.1771,-1.7459,-0.2226,9.292
2020-09-21,26.6455,-0.2715,-0.354,18.729
2020-09-22,26.8705,0.5238,0.8231,12.828
2020-09-23,27.436,-0.3092,-0.0607,5.5457
2020-09-24,27.3878,-0.1739,-0.9873,7.0672
2020-09-25,27.4731,0.0208,-0.3752,2.9136
2020-09-26,26.614,0.3329,-0.112,8.4826
2020-09-27,26.5188,-0.2415,-0.2823,17.4725
2020-09-28,26.9488,0.0325,0.2418,9.8612
2020-09-29,26.9598,0.0147,0.139,3.0135
2020-09-30,27.5808,-0.8029,-0.0547,1.2889
2020-10-01,27.3432,-0.3203,-0.3747,9.1945
2020-10-02,27.77,-0.3132,-0.0005,17.1482
2020-10-03,26.9131,1.0267,0.582,10.1436
2020-10-04,27.0904,-0.0262,0.6055,3.0151
2020-10-05,27.6527,0.4218,-0.1475,2.6124
2020-10-06,27.2987,-0.1056,0.2931,2.3742
2020-10-07,27.8872,0.0726,-0.248,2.4319
2020-10-08,27.3734,0.2086,-0.0104,9.1547
2020-10-09,27.0266,-0.3887,-0.0066,22.6761
2020-10-10,26.8629,-0.3933,-0.5704,17.9184
2020-10-11,26.7253,0.3649,-0.2176,9.9733
2020-10-12,26.1431,0.6674,0.6872,8.0652
2020-10-13,27.2547,-0.09,0.317,8.5446
2020-10-14,27.6946,0.4288,-0.0069,4.2339
2020-10-15,27.7411,0.6102,0.0587,2.2224
2020-10-16,27.7477,-0.4536,0.3842,14.422
2020-10-17,27.2166,0.1443,-0.2752,8.7167
2020-10-18,26.9333,-0.051,-0.1826,8.5601
2020-10-19,26.6032,-0.8977,-0.1519,43.4828
2020-10-20,26.0116,-0.5868,-0.1287,49.5502
2020-10-21,26.4731,0.107,-0.0599,24.729
2020-10-22,26.6589,0.8987,0.4364,18.5711
2020-10-23,26.711,0.9717,0.6546,20.9396
2020-10-24,26.4064,0.0312,-0.2977,31.3758
2020-10-25,26.2365,-0.2274,0.1831,30.1069
2020-10-26,25.7698,0.0864,0.1569,65.1985
2020-10-27,25.5241,0.0172,0.0512,67.5175
2020-10-28,26.6732,-0.0527,-0.0728,23.6548
2020-10-29,26.9181,-1.1676,-0.3404,7.4337
2020-10-30,25.1767,-1.0196,-0.1862,49.7859
2020-10-31,25.3548,0.0568,-0.0512,75.851
2020-11-01,26.1391,2.5588,1.131,43.372
2020-11-02,26.5577,1.8575,0.9035,16.0395
2020-11-03,26.5188,-0.2,-0.3372,6.8712
2020-11-04,26.0459,0.0663,0.4347,25.6636
2020-11-05,26.0757,-0.3951,-0.0103,21.0062
2020-11-06,25.3343,-0.4778,0.348,19.6072
2020-11-07,26.241,-0.5273,0.4387,11.6548
2020-11-08,25.9693,-0.2047,0.1111,8.7288
2020-11-09,26.5122,-0.4857,0.4314,4.5254
2020-11-10,26.5777,-0.3872,-0.0752,9.5012
2020-11-11,26.7894,-0.5771,0.3275,6.0608
2020-11-12,26.9762,-1.6391,-0.247,12.0787
2020-11-13,26.9143,-1.2327,0.174,11.1605
2020-11-14,27.3442,-0.5243,0.1798,13.0199
2020-11-15,27.0778,-1.6127,-0.113,10.5306
2020-11-16,26.2386,-1.2409,0.062,31.4342
2020-11-17,26.4456,0.2401,-0.0486,19.4013
2020-11-18,26.5718,0.0595,0.4047,20.1973
2020-11-19,26.5095,-0.6773,-0.3262,22.6741
2020-11-20,26.553,-0.2414,0.2773,16.2022
2020-11-21,26.4109,-0.2138,0.1933,23.4669
2020-11-22,25.9788,0.5769,-0.3375,22.3429
2020-11-23,25.3954,1.4974,0.3594,33.0124
2020-11-24,26.4853,1.5713,1.1799,25.0272
2020-11-25,26.7424,1.326,1.2674,15.0951
2020-11-26,26.8396,1.5548,0.5735,6.7104
2020-11-27,26.8944,0.0127,0.1545,3.89
2020-11-28,26.6851,1.9532,0.9272,3.0681
2020-11-29,25.2534,2.1915,1.1409,33.2143
2020-11-30,25.0937,1.6462,1.3048,42.4504
2020-12-01,26.0897,2.0803,1.0045,9.0579
2020-12-02,26.3896,1.6863,0.0355,14.9479
2020-12-03,25.9667,1.1481,0.2269,17.3999
2020-12-04,25.9319,2.4483,0.8311,17.5278
2020-12-05,24.6612,2.915,-0.4974,52.6807
2020-12-06,25.2491,3.3881,-0.2032,37.062
2020-12-07,24.6439,4.0939,0.4613,44.6528
2020-12-08,25.3592,4.8462,0.2668,17.9512
2020-12-09,25.516,4.2011,0.4395,8.663
2020-12-10,25.624,2.7818,0.2141,17.0477
2020-12-11,25.754,1.9584,0.1815,15.3318
2020-12-12,24.8045,1.9188,0.8418,48.1613
2020-12-13,25.0415,1.2616,0.6351,51.8238
2020-12-14,25.1296,2.2033,1.4719,40.017
2020-12-15,25.2298,1.7099,1.5122,30.9101
2020-12-16,25.15,2.5466,0.9981,29.3471
2020-12-17,25.4398,2.9462,1.1037,26.0194
2020-12-18,24.9703,3.4592,0.7215,40.5694
2020-12-19,25.8677,3.2798,0.6015,13.1532
2020-12-20,25.472,2.7349,0.9363,8.9723
2020-12-21,24.4659,2.0152,0.9831,31.4049
2020-12-22,25.3623,1.7862,-0.0633,14.0659
2020-12-23,25.9489,1.1026,0.6341,10.5958
2020-12-24,25.8662,2.1461,0.5575,35.4676
2020-12-25,25.9243,1.4216,0.719,15.6691
2020-12-26,25.9213,1.9033,0.4697,9.9339
2020-12-27,26.6058,1.7771,-0.1593,5.3787
2020-12-28,25.9396,2.3232,0.2755,11.8334
2020-12-29,25.4851,2.6539,0.8405,30.1624
2020-12-30,25.2037,1.9339,0.4674,42.9145
2020-12-31,24.7776,1.5231,0.0446,33.9707
