tanggal,t2m_c,u10,v10,tp_mm
2025-04-21,26.08,0.3642,-0.0436,30.3748
2025-04-22,26.5385,0.7296,0.7127,10.4433
2025-04-23,26.3804,1.2204,1.0072,24.7065
2025-04-24,26.3847,0.62,0.4752,18.845
2025-04-25,26.0519,-0.3166,0.087,16.1963
2025-04-26,25.7148,-0.0657,0.5307,26.1037
2025-04-27,25.7524,-0.2868,0.3744,17.2231
2025-04-28,26.4709,-0.1,0.0076,7.9799
2025-04-29,26.1967,-0.5906,0.3211,4.3923
2025-04-30,26.5369,-1.1753,-0.0608,2.1045
2025-05-01,26.7433,-0.1056,-0.1928,2.6303
2025-05-02,26.5321,0.0108,-0.1302,5.9452
2025-05-03,26.4464,-0.9853,0.0891,15.6861
2025-05-04,26.0293,-1.0712,0.5791,20.7483
2025-05-05,26.2102,-0.434,0.3274,9.9215
2025-05-06,26.6308,-0.3756,0.1962,7.2473
2025-05-07,26.4709,-0.3745,0.3811,11.1739
2025-05-08,26.448,-0.2249,0.1297,8.1711
2025-05-09,26.6027,0.4343,-0.1186,6.2432
2025-05-10,26.6419,-0.3883,0.2974,17.0732
2025-05-11,26.7159,0.641,0.5282,10.1981
2025-05-12,26.1227,1.4018,0.5067,17.2795
2025-05-13,26.8054,0.4395,-0.2795,7.8171
2025-05-14,25.9075,0.3242,-0.1993,22.8101
2025-05-15,27.014,-0.4401,-0.1934,16.6118
2025-05-16,26.2417,-0.3797,-0.0612,43.7894
2025-05-17,26.3863,-0.2863,0.3861,38.4485
2025-05-18,27.0336,-0.3245,0.0957,10.8551
2025-05-19,26.9607,-0.1659,0.2677,6.3203
2025-05-20,26.775,-0.5204,0.5326,3.603
2025-05-21,26.4298,-0.3364,0.3274,32.3257
2025-05-22,25.7021,-0.2862,-0.1076,43.555
2025-05-23,24.8335,0.2684,0.5255,48.9135
2025-05-24,26.1236,1.6545,0.5801,31.3152
2025-05-25,26.2529,0.6698,-0.2805,13.4525
2025-05-26,25.9309,0.8034,0.1952,14.1962
2025-05-27,26.9,2.1091,0.6415,3.5148
2025-05-28,26.7705,-0.0684,0.2874,0.5566
2025-05-29,26.7235,-0.2565,0.1406,5.3536
2025-05-30,26.9601,-0.1372,-0.0628,3.1753
2025-05-31,27.162,0.494,0.2187,2.4259
2025-06-01,26.2784,-1.3405,0.5401,1.0771
2025-06-02,26.382,-0.3192,-0.0179,0.3856
2025-06-03,26.0829,-0.4769,0.5014,8.8609
2025-06-04,26.8167,0.0908,0.4404,5.3039
2025-06-05,26.889,-0.2261,0.3144,2.0678
2025-06-06,26.1887,0.1698,0.1707,29.7547
2025-06-07,26.4557,-0.235,0.2837,20.1734
2025-06-08,26.7195,-0.1259,-0.251,3.8739
2025-06-09,26.8854,-0.3987,0.0438,2.0077
2025-06-10,26.2657,-0.4106,0.0206,5.6161
2025-06-11,25.9836,-0.9786,0.3447,13.3512
2025-06-12,26.537,-1.0302,0.4925,7.067
2025-06-13,27.0356,-0.2104,0.1376,1.7816
2025-06-14,26.4909,-1.6432,0.2732,6.3806
2025-06-15,26.7071,-1.7589,0.0575,5.5832
2025-06-16,26.3924,-1.3257,-0.0892,3.9812
2025-06-17,25.8706,-0.3962,-0.5254,12.7546
2025-06-18,24.6818,0.263,0.234,184.7953
2025-06-19,24.0218,-1.1845,0.4112,98.1119
2025-06-20,24.9465,-0.3701,0.1191,7.3551
2025-06-21,25.175,0.0258,-0.0505,28.3748
2025-06-22,25.9636,-1.6598,-0.1189,22.4423
2025-06-23,25.2885,-1.0359,0.1846,13.5688
2025-06-24,25.137,-0.6575,0.7048,15.6145
2025-06-25,26.0175,-0.7627,0.4046,5.9355
2025-06-26,26.1224,-0.3729,0.0369,0.3602
2025-06-27,26.2517,0.1079,-0.0947,0.7731
2025-06-28,24.7475,-0.4105,0.2911,16.7738
2025-06-29,24.5006,-0.4428,0.3334,16.2476
2025-06-30,25.4977,-1.7683,-0.1349,12.9577
2025-07-01,25.0705,-0.7863,0.3599,11.0651
2025-07-02,25.649,-0.3783,0.4513,13.5313
2025-07-03,25.3213,-0.1544,0.6463,16.4529
2025-07-04,26.2785,-0.3141,0.044,4.0712
2025-07-05,25.8229,-0.8028,0.0468,10.0817
2025-07-06,25.3126,-0.4739,0.3236,13.5945
2025-07-07,25.2453,-0.7537,0.3898,7.5873
2025-07-08,26.034,-0.5542,0.1863,5.0549
2025-07-09,25.3168,0.1976,0.0615,5.628
2025-07-10,25.5696,-0.31,-0.0679,3.1026
2025-07-11,25.5832,-0.6518,-0.0556,0.7855
2025-07-12,25.2234,-0.9529,0.1036,0.2251
2025-07-13,25.8297,-0.3892,0.3158,1.5938
2025-07-14,26.138,0.1837,0.3375,3.6939
2025-07-15,25.9725,0.4255,0.5147,6.1971
2025-07-16,26.0683,-0.3183,0.2859,9.4308
2025-07-17,25.6652,-0.1345,0.1633,8.3759
2025-07-18,25.4842,0.3349,-0.102,6.2214
2025-07-19,25.8204,-0.2966,0.0216,2.234
2025-07-20,25.7949,0.1368,-0.3545,2.2549
2025-07-21,25.6765,-0.7199,0.0201,2.2653
2025-07-22,25.345,-0.9315,0.0813,0.5392
2025-07-23,25.58,-0.8592,0.184,0.0826
2025-07-24,25.8991,-0.2764,0.148,0.1171
2025-07-25,26.1902,-0.7041,0.0929,0.771
2025-07-26,26.5561,-0.7991,-0.1023,0.4137
2025-07-27,26.705,0.2376,0.3818,1.8587
2025-07-28,26.1013,-0.1653,0.4916,11.1589
2025-07-29,26.5881,-0.1104,0.1897,7.4451
2025-07-30,26.9223,-0.0304,-0.0222,3.0252
2025-07-31,26.6518,-1.264,-0.2702,1.3635
2025-08-01,26.5518,-1.4389,-0.2062,0.2419
2025-08-02,26.4411,-1.1796,-0.1295,0.1217
2025-08-03,26.6217,-0.5421,-0.3402,1.936
2025-08-04,26.1632,-0.4036,-0.0462,17.828
2025-08-05,26.5252,-0.7585,0.3556,14.3964
2025-08-06,26.7008,-0.5087,0.2155,3.6445
2025-08-07,26.2125,-0.8222,0.0334,7.6961
2025-08-08,25.9385,-0.928,-0.0724,7.7125
2025-08-09,26.0624,-0.3236,0.2027,9.1417
2025-08-10,25.717,-0.4731,0.2768,11.7574
2025-08-11,25.2064,0.098,0.0007,24.478
2025-08-12,24.5649,-0.2989,0.3944,58.4419
2025-08-13,24.921,-0.4288,0.0375,42.517
2025-08-14,25.2028,0.0734,0.0583,22.1063
2025-08-15,25.4994,-0.0834,0.0098,4.124
2025-08-16,25.6784,-1.3784,-0.2797,0.2715
2025-08-17,26.1606,-2.2118,0.3066,0.7228
2025-08-18,24.7938,-1.4618,0.0299,24.8075
2025-08-19,24.5554,-0.3086,-0.0215,42.6302
2025-08-20,24.8849,-0.0862,0.2083,25.0816
2025-08-21,25.7318,0.1214,0.1031,6.9733
2025-08-22,25.8944,-0.9227,-0.1312,4.818
2025-08-23,25.5073,-0.1192,0.1701,6.3118
2025-08-24,26.0512,-0.0526,-0.3897,3.9705
2025-08-25,25.2634,-0.3327,-0.1773,22.3374
2025-08-26,25.6657,-0.0651,-0.0424,10.1029
2025-08-27,26.4192,-0.036,-0.1137,0.1821
2025-08-28,26.0569,0.5446,0.014,2.0963
2025-08-29,25.9398,0.2031,0.59,6.4304
2025-08-30,26.0856,0.2297,-0.0261,10.5116
2025-08-31,26.0733,-0.5222,0.2861,17.7953
2025-09-01,26.9841,-1.9306,-0.2597,7.6472
2025-09-02,26.9001,-2.1034,0.0194,0.3531
2025-09-03,26.7491,-2.0261,-0.0693,0.0484
2025-09-04,26.7007,-1.5054,-0.2471,0.068
2025-09-05,26.955,0.2094,0.0222,8.2018
2025-09-06,25.9001,0.2809,-0.0296,29.9013
2025-09-07,26.5899,-0.0056,0.0147,10.6155
2025-09-08,27.1556,-0.3891,-0.2263,1.3544
2025-09-09,26.0118,0.4372,-0.0687,13.6699
2025-09-10,26.2596,-0.8298,-0.4316,13.7104
2025-09-11,26.1333,0.2822,-0.2608,32.1203
2025-09-12,26.0655,0.4537,0.6413,38.6836
2025-09-13,26.4807,0.4125,0.1257,9.5385
2025-09-14,26.4998,-0.1926,0.2537,2.3997
2025-09-15,26.4528,-0.0924,-0.1976,1.8171
2025-09-16,25.9081,0.3176,-0.0506,12.633
2025-09-17,25.8282,-0.1748,0.0189,28.5675
2025-09-18,26.0215,-1.1404,0.1978,16.4481
2025-09-19,26.091,-0.6378,0.0964,30.598
2025-09-20,25.1912,-1.1252,-0.1559,39.1643
2025-09-21,26.1709,-1.0377,0.2313,12.5013
2025-09-22,26.9844,-0.5124,-0.1389,4.0408
2025-09-23,26.8657,0.1589,0.085,5.1515
2025-09-24,27.0721,-0.2949,0.1273,2.3411
2025-09-25,26.4846,-0.1498,0.0299,2.3926
2025-09-26,27.2573,-0.3062,-0.0322,1.6446
2025-09-27,27.0975,-0.5338,0.3611,7.283
2025-09-28,27.4025,-1.2784,-0.0888,7.485
2025-09-29,26.0771,0.2776,0.0192,53.8688
2025-09-30,25.9288,-0.8013,-0.0333,32.7867
2025-10-01,26.1479,-1.0472,-0.2151,18.7328
2025-10-02,24.9398,-0.6323,0.2532,53.3841
2025-10-03,26.5089,0.2699,0.1478,24.228
2025-10-04,27.3572,-0.4103,-0.0812,1.8246
2025-10-05,26.737,-1.0173,-0.1231,8.6407
2025-10-06,26.3347,-0.8277,0.2266,11.9201
2025-10-07,26.1993,-0.0935,0.1983,28.3853
2025-10-08,26.3287,-0.1339,0.4724,16.2741
2025-10-09,26.8233,-0.2748,0.1042,4.0659
2025-10-10,26.9168,-0.3388,0.2199,2.5381
2025-10-11,27.0567,-0.4622,0.3748,2.7099
2025-10-12,27.1898,-0.551,0.2484,2.6629
2025-10-13,26.9785,-0.8137,0.0457,22.636
2025-10-14,27.0635,-0.9357,-0.1385,15.0275
2025-10-15,27.077,-1.2577,-0.04,6.422
2025-10-16,26.8205,0.5845,-0.2903,13.9509
2025-10-17,26.642,0.2017,-0.0119,36.8002
2025-10-18,27.0677,-0.205,0.4445,25.8312
2025-10-19,27.103,-0.353,0.2798,7.6906
2025-10-20,26.9795,-0.3456,0.016,7.0993
2025-10-21,27.303,0.6115,-0.1011,12.3671
2025-10-22,26.9574,0.9122,0.3916,21.7652
2025-10-23,26.096,1.7732,1.2777,18.5102
2025-10-24,25.6503,1.8482,0.9376,73.9357
2025-10-25,25.7692,1.3748,1.1281,58.6358
2025-10-26,26.1654,-0.2727,0.2788,35.7371
2025-10-27,26.375,-0.474,0.2479,25.0012
2025-10-28,25.6455,0.4629,0.2149,47.7963
2025-10-29,26.5468,0.1245,0.3861,51.6892
2025-10-30,26.452,-0.1631,0.0799,30.6426
2025-10-31,26.2457,-0.4778,0.3899,18.417
2025-11-01,26.9591,-0.2299,0.1953,14.788
2025-11-02,26.0439,0.1832,0.0621,22.4661
2025-11-03,26.0111,0.6056,0.126,42.5137
2025-11-04,26.7428,0.7067,0.0631,24.3957
2025-11-05,26.4369,2.092,1.3871,9.2324
2025-11-06,26.4384,2.2439,1.2468,8.2034
2025-11-07,26.463,2.168,0.1174,7.9405
2025-11-08,25.0324,1.7796,1.1862,47.9722
2025-11-09,26.879,2.3542,0.8404,18.2005
2025-11-10,25.9189,2.0998,0.2674,12.9763
2025-11-11,25.4158,2.1251,1.1353,41.7512
2025-11-12,24.9676,2.5531,1.2294,44.7997
2025-11-13,25.0682,2.8385,1.0606,26.2795
2025-11-14,24.7766,2.0275,1.4411,22.696
2025-11-15,26.2311,1.684,-0.1781,13.4981
2025-11-16,26.0584,2.9118,0.6628,11.5462
2025-11-17,26.6169,2.0751,0.8062,8.9517
2025-11-18,25.0957,0.8308,0.1705,48.1538
2025-11-19,25.9555,1.7584,0.4938,26.9951
2025-11-20,25.5043,2.863,0.6861,46.409
2025-11-21,25.943,1.8987,1.3502,27.8063
2025-11-22,26.5827,0.9771,0.0061,6.486
2025-11-23,25.9341,1.2126,0.6746,9.6355
2025-11-24,26.0964,1.6425,1.2195,3.4046
2025-11-25,26.7014,1.8509,0.7993,0.063
2025-11-26,26.6797,1.792,0.6055,1.2015
2025-11-27,26.273,0.0677,0.3075,4.5035
2025-11-28,27.2016,0.5683,0.9462,2.5743
2025-11-29,26.682,0.0491,0.4518,2.8371
2025-11-30,26.5457,0.0119,0.2457,14.0131
2025-12-01,26.5155,-0.2414,0.1849,18.4169
2025-12-02,26.2909,0.0725,-0.1425,24.9961
2025-12-03,26.4088,0.1063,-0.1127,29.9749
2025-12-04,25.2946,-0.1229,-0.2099,52.3574
2025-12-05,25.9672,0.5845,0.1432,34.3632
2025-12-06,26.1671,0.3064,-0.3335,12.1696
2025-12-07,26.1194,1.0532,-0.0157,10.8664
2025-12-08,25.8655,2.1987,0.2573,20.1098
2025-12-09,25.5686,1.192,-0.34,15.9716
2025-12-10,26.195,1.0469,-0.4194,12.3151
2025-12-11,25.8151,0.7801,0.0201,44.2989
2025-12-12,26.7313,1.073,0.2167,23.6075
2025-12-13,26.8524,2.1029,0.1227,7.1809
2025-12-14,26.4335,3.1764,0.5529,11.1143
2025-12-15,26.4738,3.1225,1.1507,7.6272
2025-12-16,25.9309,2.7805,1.4572,19.6014
2025-12-17,25.5768,2.9538,1.4009,31.3823
2025-12-18,25.0859,3.1554,0.8071,38.9825
2025-12-19,24.9551,3.0687,0.6354,35.6592
2025-12-20,26.175,2.1187,-0.036,26.4903
2025-12-21,25.4283,1.4757,0.6415,33.8351
2025-12-22,26.5606,0.6866,-0.4084,14.2868
2025-12-23,27.0067,0.6514,-0.7999,10.2872
2025-12-24,25.9734,0.7947,0.1907,23.0561
2025-12-25,27.0418,1.2749,-0.2851,5.9085
2025-12-26,26.2846,1.6582,-0.2048,7.1078
2025-12-27,26.969,2.6629,0.9431,4.7827
2025-12-28,26.3592,2.3246,0.1202,27.7462
2025-12-29,26.1571,2.0007,-0.364,16.7382
2025-12-30,25.7391,1.3629,-0.4643,18.6088
2025-12-31,25.3851,1.8811,-0.0685,26.9369
