tanggal,t2m_c,u10,v10,tp_mm
2019-04-02,25.94,0.2095,0.0478,39.7797
2019-04-03,25.825,-0.1461,0.3657,16.9377
2019-04-04,25.9304,0.0325,0.0128,13.847
2019-04-05,25.8366,-0.1189,-0.3382,16.4472
2019-04-06,26.0874,0.9182,0.0778,17.1902
2019-04-07,26.3564,-0.0113,-0.0301,20.1161
2019-04-08,26.3658,0.6797,0.0947,19.4319
2019-04-09,26.4123,0.4632,0.1588,14.7626
2019-04-10,26.5584,0.6688,0.1034,8.7672
2019-04-11,26.5544,1.1428,0.3831,5.7417
2019-04-12,26.6317,0.4079,0.2749,10.0508
2019-04-13,26.5657,0.048,0.0145,24.109
2019-04-14,26.472,-0.4769,0.0572,17.8112
2019-04-15,26.3588,-0.083,-0.1956,25.3091
2019-04-16,26.4865,-0.2487,-0.0361,16.3654
2019-04-17,25.7708,-0.7793,0.1921,11.0347
2019-04-18,26.6752,-0.8131,-0.1956,6.8391
2019-04-19,25.4382,-1.1086,0.4275,80.0544
2019-04-20,25.5324,-0.4007,0.4228,62.6538
2019-04-21,26.3449,-1.2904,0.3275,12.5032
2019-04-22,27.1786,-1.6433,0.0847,6.4084
2019-04-23,26.6772,-0.251,-0.2739,16.8609
2019-04-24,25.8469,-0.636,0.0512,40.9001
2019-04-25,26.4456,-0.3159,0.3309,36.4844
2019-04-26,26.4034,0.6124,-0.057,22.6235
2019-04-27,25.6219,-0.3115,0.3444,85.4953
2019-04-28,26.0564,-0.3076,0.3244,34.7021
2019-04-29,26.2817,-0.4073,0.4359,14.4985
2019-04-30,26.2478,0.4919,0.1937,30.3535
2019-05-01,25.3907,1.7214,0.5752,59.4278
2019-05-02,26.3871,0.1376,0.499,16.938
2019-05-03,26.8477,-0.3626,0.2162,4.8915
2019-05-04,26.4838,-0.3543,-0.03,5.9256
2019-05-05,26.0649,0.3061,0.1692,6.9708
2019-05-06,25.5956,-0.1574,0.5483,7.4525
2019-05-07,26.2323,-0.0825,0.2974,9.6597
2019-05-08,26.6202,0.6093,0.2871,6.4452
2019-05-09,26.1606,0.0444,0.432,11.8787
2019-05-10,25.6684,-1.1217,0.4523,19.6088
2019-05-11,26.0909,-1.4604,0.0234,15.7167
2019-05-12,25.792,-0.0017,0.2144,17.964
2019-05-13,25.9233,-0.1562,0.2328,13.9179
2019-05-14,26.2036,-1.4108,-0.0402,12.7646
2019-05-15,26.0889,-0.4332,0.1036,20.4186
2019-05-16,25.2619,0.5459,0.4304,20.4934
2019-05-17,25.7416,-0.2887,-0.0933,9.585
2019-05-18,25.8206,-0.5226,0.1188,3.9892
2019-05-19,26.3069,-0.6378,-0.1561,1.7592
2019-05-20,26.0633,-0.1206,0.2657,6.7463
2019-05-21,26.5858,-0.5749,0.0469,6.6378
2019-05-22,26.71,-0.4223,0.3158,3.4083
2019-05-23,26.5364,-0.4531,0.0326,1.0565
2019-05-24,26.3385,-0.6373,0.302,1.9268
2019-05-25,26.0413,-0.012,0.459,2.935
2019-05-26,26.8064,-0.5743,-0.091,1.2118
2019-05-27,26.9753,-1.4359,0.3517,1.3299
2019-05-28,26.9698,-1.5004,0.2474,0.9724
2019-05-29,26.6886,-0.4132,0.251,2.2814
2019-05-30,26.4264,-0.59,-0.1966,4.5724
2019-05-31,26.6918,0.0517,-0.0297,2.4962
2019-06-01,26.8061,0.4465,0.1947,1.983
2019-06-02,26.723,0.7038,0.1495,1.9608
2019-06-03,26.2063,-0.2989,-0.0425,3.4569
2019-06-04,26.8471,-1.1814,-0.233,1.4726
2019-06-05,26.9306,-0.7686,-0.1616,1.2891
2019-06-06,27.0218,-0.7591,0.1304,2.4335
2019-06-07,26.2721,0.1222,-0.095,4.3362
2019-06-08,26.579,0.1238,-0.1749,3.7088
2019-06-09,26.9802,-0.0561,-0.0737,2.0834
2019-06-10,27.0722,-0.2336,-0.1529,0.4124
2019-06-11,27.3742,0.4657,0.2041,0.7243
2019-06-12,27.4961,0.0913,-0.1607,1.5329
2019-06-13,27.5388,-0.8052,-0.3879,1.2671
2019-06-14,26.8145,0.1448,-0.1212,16.1179
2019-06-15,26.7662,0.0563,-0.1891,21.7507
2019-06-16,26.5347,0.1959,-0.0305,11.2543
2019-06-17,26.2873,-1.5325,-0.2191,1.8755
2019-06-18,26.3027,-1.7479,-0.1317,0.1586
2019-06-19,26.1061,-0.8221,-0.4513,0.2708
2019-06-20,26.6708,-1.2884,-0.4219,0.2726
2019-06-21,26.6517,-0.7365,-0.0817,0.0984
2019-06-22,26.7833,-0.143,-0.4799,0.3108
2019-06-23,26.7161,-0.28,-0.1746,0.4555
2019-06-24,26.9187,-0.6375,-0.261,0.3485
2019-06-25,26.2791,-1.1964,-0.099,0.0506
2019-06-26,26.589,-0.6964,-0.0573,0.0688
2019-06-27,26.7015,-0.0497,-0.3908,0.1112
2019-06-28,27.1685,-0.2701,-0.4224,0.077
2019-06-29,26.9328,-1.3101,-0.5077,0.038
2019-06-30,26.9152,-1.0341,-0.4085,0.0795
2019-07-01,26.9289,-0.9974,-0.6879,0.0348
2019-07-02,27.1068,-0.8458,-0.3821,0.0386
2019-07-03,27.4924,-0.8889,-0.3642,0.1317
2019-07-04,26.4456,-1.0826,-0.2493,8.9593
2019-07-05,26.5914,-0.3238,0.1251,8.1008
2019-07-06,27.0684,-1.507,-0.3153,4.7095
2019-07-07,27.1025,-1.9261,-0.1845,3.2241
2019-07-08,26.4387,-0.575,-0.053,8.5579
2019-07-09,26.3339,0.0339,-0.2628,10.5648
2019-07-10,26.2231,-2.0124,-0.3993,3.4183
2019-07-11,26.1025,-1.727,-0.1464,0.0586
2019-07-12,26.179,-0.67,-0.3377,0.0487
2019-07-13,26.4284,-0.225,-0.4374,0.0611
2019-07-14,26.3263,-1.2325,-0.5758,0.0824
2019-07-15,25.9743,-1.5481,-0.0279,0.0284
2019-07-16,25.8773,-0.294,-0.4548,0.0026
2019-07-17,25.6212,-0.2619,-0.1607,0.0046
2019-07-18,25.8616,-0.7554,-0.0615,0.0022
2019-07-19,27.6081,-1.1553,-0.3354,0.011
2019-07-20,27.5767,0.1838,-0.3963,0.3958
2019-07-21,26.8953,0.5931,-0.6039,8.8422
2019-07-22,26.5886,-0.0609,-0.2964,4.445
2019-07-23,26.8936,-1.1303,-0.5387,0.2176
2019-07-24,26.9929,-0.2159,-0.7846,0.045
2019-07-25,26.8031,-0.7727,-0.5805,0.0642
2019-07-26,26.763,-1.5449,-0.6376,0.1038
2019-07-27,26.7719,-1.2736,-0.2544,0.08
2019-07-28,27.2033,-0.1974,-1.0502,0.6956
2019-07-29,27.3635,-0.6034,-0.8708,1.1104
2019-07-30,26.9817,-0.4058,-0.5475,0.2533
2019-07-31,26.9602,-0.3489,-0.8504,0.0301
2019-08-01,27.276,-0.2164,-0.7086,0.0651
2019-08-02,27.2706,-0.4905,-0.6436,0.0732
2019-08-03,27.1649,-0.0501,-1.0577,0.3293
2019-08-04,27.1051,0.1339,-0.6008,1.4455
2019-08-05,26.9681,-0.0991,-0.7545,1.0362
2019-08-06,26.3489,-0.0021,-0.6314,0.2756
2019-08-07,26.0705,0.1076,-0.4991,0.0738
2019-08-08,26.8963,-0.326,-0.8008,0.063
2019-08-09,26.9124,0.0062,-0.4469,0.0235
2019-08-10,26.9122,-0.6604,-0.6981,0.0547
2019-08-11,27.2287,-0.8098,-0.6014,0.1131
2019-08-12,27.1271,-1.1816,-0.5056,0.0827
2019-08-13,27.199,-1.5196,-0.3137,0.0549
2019-08-14,27.5005,-0.8928,-0.5856,0.4047
2019-08-15,27.0649,-0.3404,-0.5131,1.8635
2019-08-16,27.584,0.0744,-0.4902,3.0539
2019-08-17,27.0107,0.1331,-0.5537,4.126
2019-08-18,26.8388,-0.955,-0.6786,1.1518
2019-08-19,26.8108,-0.2835,-0.7379,0.0007
2019-08-20,26.7939,-1.343,-0.4946,0.002
2019-08-21,27.2362,-1.8734,-0.7688,0.1236
2019-08-22,27.5917,-0.399,-0.3654,0.9783
2019-08-23,27.2713,-0.5089,-0.5062,1.4739
2019-08-24,27.5475,-0.0166,-0.6642,0.6043
2019-08-25,27.7234,0.1724,-0.8599,0.1993
2019-08-26,27.7444,-0.2499,-0.6811,1.2214
2019-08-27,26.9359,-0.65,-0.5206,6.2699
2019-08-28,25.7063,-0.1068,-0.2871,33.0687
2019-08-29,26.5523,-1.1517,-0.358,16.7501
2019-08-30,26.8577,-0.8596,-0.5093,1.7268
2019-08-31,26.6262,-1.2523,-0.3746,0.3891
2019-09-01,27.1762,-0.6475,-0.6245,0.0699
2019-09-02,27.5943,-0.328,-0.7218,0.2097
2019-09-03,27.7295,-0.812,-0.7101,1.0279
2019-09-04,27.4946,-0.6567,-0.8887,1.0185
2019-09-05,26.8978,-0.2985,-0.8223,3.2313
2019-09-06,27.1971,-1.0336,-0.681,1.1677
2019-09-07,26.7773,-0.5383,-0.531,0.0292
2019-09-08,27.3804,-0.4003,-0.6771,0.0121
2019-09-09,27.6476,-0.8274,-0.7239,0.0331
2019-09-10,27.9906,-1.3464,-0.4615,0.098
2019-09-11,26.9192,-0.4859,-0.577,0.0134
2019-09-12,27.3849,-0.1853,-0.9221,0.5897
2019-09-13,27.1573,-0.4056,-0.6795,0.2985
2019-09-14,26.6196,0.2002,-0.5931,0.1379
2019-09-15,26.4533,-0.9672,-0.7521,0.7512
2019-09-16,26.7191,-1.5081,-0.4667,2.1663
2019-09-17,27.4628,-1.1136,-0.7757,0.8829
2019-09-18,28.0088,-0.6592,-1.0648,0.8508
2019-09-19,27.8517,-1.7528,-1.0967,0.9195
2019-09-20,27.7691,-1.1532,-0.9199,0.9968
2019-09-21,27.6905,-0.3194,-0.7414,0.144
2019-09-22,27.7167,-1.3531,-0.81,0.0224
2019-09-23,27.8611,-2.3898,-0.8392,0.454
2019-09-24,28.1149,-1.505,-0.7651,0.2733
2019-09-25,28.5026,-0.1688,-0.9118,1.131
2019-09-26,28.6545,-0.5838,-0.7275,1.2828
2019-09-27,28.7118,-0.1191,-0.8909,1.504
2019-09-28,28.7078,-0.6841,-0.7724,1.8823
2019-09-29,28.0265,-0.2943,-0.5379,6.3689
2019-09-30,27.4165,-0.1398,-0.1473,8.2283
2019-10-01,27.8492,-0.3568,-0.8467,3.0436
2019-10-02,28.2014,-0.0424,-0.4494,2.5707
2019-10-03,28.5742,-0.2149,-0.5619,3.1724
2019-10-04,27.7644,-0.2787,-0.5012,2.9349
2019-10-05,28.2156,0.1453,-0.7576,0.7521
2019-10-06,28.6891,-0.2511,-0.8111,0.0644
2019-10-07,28.2347,-0.1592,-0.8953,1.0707
2019-10-08,27.9429,-0.0312,-0.3473,9.2738
2019-10-09,28.3701,-0.5641,-0.818,6.396
2019-10-10,28.2188,-0.3873,-0.4964,7.0335
2019-10-11,28.0601,-0.7837,-0.1437,4.7406
2019-10-12,28.2339,-0.6266,-0.3238,1.6173
2019-10-13,28.3522,-0.4494,-0.7098,1.2135
2019-10-14,28.6118,-0.4429,-0.9572,0.8347
2019-10-15,28.5845,-0.4727,-1.1802,2.5953
2019-10-16,28.1856,-0.6589,-0.9311,3.8821
2019-10-17,27.7307,-0.5218,-0.3805,8.8613
2019-10-18,27.9812,-0.117,-0.6065,7.8628
2019-10-19,28.5965,-1.2929,-0.7459,3.2319
2019-10-20,28.7278,-0.9296,-0.4517,1.1216
2019-10-21,28.7889,-1.2713,-0.4042,0.1607
2019-10-22,29.5958,-0.0362,-0.7909,0.0024
2019-10-23,29.6479,-0.3437,-0.828,0.1141
2019-10-24,29.3969,-0.6111,-1.0211,0.812
2019-10-25,28.8887,-0.8074,-1.1107,1.3367
2019-10-26,28.8387,-0.6114,-1.1437,1.9573
2019-10-27,27.5072,-0.2572,-0.5339,26.8416
2019-10-28,27.1484,0.1279,-0.6008,32.0323
2019-10-29,27.3484,-0.2587,-0.2323,8.3602
2019-10-30,28.0678,0.1024,-0.1512,1.4194
2019-10-31,28.1957,0.2449,0.0998,1.8338
2019-11-01,27.5566,-0.3025,0.1467,6.4546
2019-11-02,27.5862,-0.086,0.0789,7.2623
2019-11-03,28.4521,-0.2135,-0.9169,3.0594
2019-11-04,27.8657,-0.3002,-0.814,6.8071
2019-11-05,28.1907,-0.0255,-0.4556,5.0776
2019-11-06,28.3623,-0.0654,-0.3196,1.706
2019-11-07,28.2925,-0.055,-0.2782,0.437
2019-11-08,28.9092,0.4757,-0.3517,0.3493
2019-11-09,28.9478,0.0297,-0.3667,0.835
2019-11-10,28.8626,-0.3581,-0.1833,4.4557
2019-11-11,29.0577,-0.4161,-0.5263,4.5057
2019-11-12,27.8809,-0.2124,-0.0945,20.7128
2019-11-13,26.958,-1.0099,-0.7943,30.6191
2019-11-14,25.1712,-1.2554,0.5366,45.6286
2019-11-15,27.4468,-0.1594,-0.5785,14.1171
2019-11-16,27.8844,-0.553,-0.1662,0.3543
2019-11-17,28.1494,-0.6526,-0.2009,0.3422
2019-11-18,28.187,-0.2189,-0.6692,1.4245
2019-11-19,27.3404,-0.6872,-0.597,6.2757
2019-11-20,27.2429,-0.2534,-0.1236,19.1158
2019-11-21,27.1067,-0.0184,-0.5838,13.4584
2019-11-22,27.5383,-0.2645,-0.258,5.1444
2019-11-23,27.5378,-0.273,-0.1812,4.2217
2019-11-24,27.8745,-1.0181,-0.358,10.4604
2019-11-25,27.2845,-0.5327,-0.3032,22.1569
2019-11-26,27.6104,-0.6922,-0.1762,14.529
2019-11-27,27.552,-0.2748,-0.2737,11.2131
2019-11-28,28.0739,-1.2155,-0.0766,7.3716
2019-11-29,27.8984,-0.62,-0.2263,10.1369
2019-11-30,27.6087,-0.0535,-0.2128,11.7315
2019-12-01,27.9695,-0.2389,0.0132,8.2063
2019-12-02,28.6267,0.4888,-0.3939,3.7388
2019-12-03,28.0981,1.2859,-0.8201,3.9098
2019-12-04,27.3077,0.3398,-0.2781,28.2574
2019-12-05,26.7034,0.3589,-0.8839,31.6038
2019-12-06,26.0309,-0.4542,0.1789,47.9323
2019-12-07,25.8132,0.6127,-0.362,51.4339
2019-12-08,26.6816,0.292,-0.4198,14.0696
2019-12-09,26.6742,0.1896,-0.0265,10.7905
2019-12-10,26.291,-0.0535,-0.0088,12.7519
2019-12-11,26.9773,-0.5267,-0.3886,13.1264
2019-12-12,25.7275,-0.0089,-0.4487,38.4089
2019-12-13,26.4287,0.1974,-0.0811,20.2343
2019-12-14,27.1581,0.3548,-0.2563,7.1404
2019-12-15,26.4314,0.5847,-0.2134,26.2176
2019-12-16,26.1271,0.4213,-0.6022,31.3244
2019-12-17,25.7896,1.1595,0.6856,47.7013
2019-12-18,26.2676,-0.3826,-0.1019,38.7084
2019-12-19,25.7476,0.1416,0.1424,27.6306
2019-12-20,26.9239,-0.3846,-0.6211,10.9377
2019-12-21,26.4819,0.2177,-0.4277,20.5583
2019-12-22,25.8672,0.6121,-0.1907,36.6509
2019-12-23,26.5126,0.3002,0.0226,15.9556
2019-12-24,26.3883,0.0057,-0.3,15.8588
2019-12-25,25.8761,1.2724,-0.2693,28.964
2019-12-26,25.7489,0.7618,-0.3451,78.1422
2019-12-27,25.5015,0.2279,-0.6638,84.8924
2019-12-28,25.4569,0.1839,-0.2367,43.8346
2019-12-29,26.3174,-0.0424,-0.5224,17.9759
2019-12-30,26.3892,0.5249,-0.4714,25.3972
2019-12-31,25.2047,1.3185,-0.4492,81.6001
