tanggal,t2m_c,u10,v10,tp_mm
2025-02-20,25.8214,1.9655,-2.2526,25.6992
2025-02-21,26.185,0.8691,-1.372,26.0606
2025-02-22,25.845,0.5125,-0.5129,23.5599
2025-02-23,26.0296,0.7821,-0.4327,42.1591
2025-02-24,26.0379,0.9461,-0.0304,24.4699
2025-02-25,25.7594,1.1801,-1.0745,19.2323
2025-02-26,26.0772,1.0276,0.0757,14.8478
2025-02-27,25.9735,0.6589,-0.3591,11.7448
2025-02-28,27.0873,-1.0687,0.7457,9.0003
2025-03-01,27.1301,-1.0823,1.006,9.5362
2025-03-02,27.4886,-1.2182,0.2376,4.143
2025-03-03,27.4026,-1.9645,0.0178,2.2021
2025-03-04,27.5113,-2.383,0.7014,0.7321
2025-03-05,27.6748,-1.7593,0.4155,0.0963
2025-03-06,27.7159,-0.3086,-0.3366,1.9229
2025-03-07,27.2928,0.887,-0.7118,5.2409
2025-03-08,26.3401,0.2882,-1.1742,24.4937
2025-03-09,26.239,0.1195,-0.7057,52.0577
2025-03-10,26.8181,0.4035,-0.1728,28.9717
2025-03-11,26.2248,0.9159,-0.4889,19.9266
2025-03-12,26.4814,0.8097,-0.8798,21.2444
2025-03-13,26.0006,1.0707,-0.9431,22.1384
2025-03-14,25.4048,0.8346,-0.3138,53.5799
2025-03-15,26.1777,0.4408,-0.4263,28.8496
2025-03-16,25.9958,0.4777,1.387,15.7366
2025-03-17,25.9474,0.3701,1.1241,14.8395
2025-03-18,26.2608,2.1088,-0.2549,9.5686
2025-03-19,25.812,2.2563,-1.0793,23.3698
2025-03-20,25.2174,0.9887,-0.6274,104.6468
2025-03-21,25.2042,2.1379,-1.7068,71.2318
2025-03-22,25.2303,2.8565,-1.9562,70.2897
2025-03-23,26.183,1.6425,-3.465,23.9853
2025-03-24,27.2044,1.3946,-2.2748,1.0715
2025-03-25,26.3771,2.8591,-1.9775,7.4991
2025-03-26,25.343,3.2699,-2.1768,32.1521
2025-03-27,25.1874,3.8849,-2.9547,33.8427
2025-03-28,25.445,3.5329,-3.2009,23.2467
2025-03-29,25.9294,1.9415,-2.9935,15.4894
2025-03-30,26.1383,1.4534,-3.061,21.6239
2025-03-31,25.5038,2.3954,-2.3645,48.4818
2025-04-01,25.5031,2.8652,-0.6442,36.4901
2025-04-02,25.6776,1.4211,1.1633,19.9302
2025-04-03,26.1491,0.6226,1.7214,2.7168
2025-04-04,26.1587,0.8816,0.6867,1.5038
2025-04-05,25.8824,-0.0399,0.0344,2.6074
2025-04-06,26.5258,-1.8707,0.6,3.8132
2025-04-07,26.9693,-2.3519,0.7422,5.2926
2025-04-08,25.9412,-2.458,0.6364,24.1349
2025-04-09,26.038,-2.2006,0.8208,19.0854
2025-04-10,26.7341,-1.8837,1.7574,5.4691
2025-04-11,26.4558,-2.3698,1.3774,4.7721
2025-04-12,25.7396,-0.183,1.4462,7.7186
2025-04-13,26.443,1.196,-0.7858,11.4466
2025-04-14,25.9643,1.1957,-1.5708,17.1149
2025-04-15,26.2996,-0.1483,-1.2119,14.6113
2025-04-16,26.2437,-0.3886,-0.7209,30.5365
2025-04-17,26.5122,0.2781,-1.9324,19.7564
2025-04-18,25.7148,2.3195,-3.1091,19.8703
2025-04-19,25.0951,2.463,-1.6758,24.3121
2025-04-20,25.9038,0.8676,0.2633,21.1922
2025-04-21,26.3977,-0.7509,0.8908,9.6418
2025-04-22,26.3549,-2.1769,1.1148,5.7366
2025-04-23,26.2864,-3.0325,1.1466,4.4796
2025-04-24,25.8151,-2.4375,1.4934,0.8655
2025-04-25,25.8292,-1.2801,1.6528,0.2808
2025-04-26,25.341,-1.3608,1.3245,0.0944
2025-04-27,25.0926,-1.9658,1.3994,0.0013
2025-04-28,25.5348,-1.8064,1.693,0.0467
2025-04-29,25.4165,-2.1855,1.7579,13.3719
2025-04-30,25.1604,-2.0116,-0.3934,88.4158
2025-05-01,25.7289,-3.9644,0.6502,21.6859
2025-05-02,26.4239,-4.8853,1.2781,2.916
2025-05-03,26.3077,-4.0523,0.6852,1.1521
2025-05-04,26.4527,-4.1362,0.8945,1.2054
2025-05-05,25.5645,-3.8636,1.0788,7.2543
2025-05-06,24.7789,-2.933,0.2216,39.9812
2025-05-07,25.3648,-2.5038,0.1308,56.1879
2025-05-08,26.0338,-4.098,0.7114,21.0688
2025-05-09,26.1584,-3.5004,0.7345,1.3973
2025-05-10,25.7311,-2.8861,0.7216,2.5022
2025-05-11,25.8778,-3.7403,1.0875,0.8994
2025-05-12,25.7915,-3.1402,0.7059,0.0883
2025-05-13,26.1011,-2.8334,0.4582,0.9688
2025-05-14,26.2609,-3.5145,0.9238,1.276
2025-05-15,26.3788,-4.3137,1.0563,0.9569
2025-05-16,26.128,-4.7946,1.0685,0.2833
2025-05-17,25.9665,-4.6112,1.3507,0.0663
2025-05-18,25.7603,-5.3685,1.2966,0.6851
2025-05-19,25.6104,-4.6966,1.1545,0.2552
2025-05-20,25.5448,-4.4634,1.3698,0.0345
2025-05-21,25.9589,-4.122,1.0462,0.1918
2025-05-22,25.9091,-3.6854,0.8091,2.6231
2025-05-23,26.1172,-3.4929,0.4209,1.0151
2025-05-24,26.4202,-2.2535,0.074,0.2388
2025-05-25,26.5929,-1.8864,-0.2271,3.5686
2025-05-26,25.7307,-1.0099,-0.462,41.0539
2025-05-27,26.2036,-0.0119,0.1686,38.9924
2025-05-28,26.2614,-2.9613,1.0071,13.7216
2025-05-29,25.4165,-3.5029,1.0213,21.0412
2025-05-30,25.7762,-4.2799,1.2523,12.8998
2025-05-31,25.6606,-4.0141,1.0548,3.2965
2025-06-01,25.4364,-3.5802,1.2633,4.2991
2025-06-02,24.854,-3.3132,1.1665,5.5909
2025-06-03,25.3846,-2.7832,0.832,1.8127
2025-06-04,25.4825,-1.8925,0.3595,1.0604
2025-06-05,25.6134,-2.9591,0.7591,1.259
2025-06-06,25.7911,-3.942,1.6942,4.0711
2025-06-07,25.819,-4.0791,1.3022,1.2828
2025-06-08,25.6991,-4.6103,0.8992,0.0177
2025-06-09,25.3203,-4.6298,1.9852,2.5889
2025-06-10,25.4813,-4.3135,1.409,1.0173
2025-06-11,25.6107,-4.5255,1.8207,0.9286
2025-06-12,25.6149,-4.985,1.0907,3.3047
2025-06-13,25.9955,-4.583,0.8536,1.6115
2025-06-14,25.353,-4.0483,0.9244,0.082
2025-06-15,25.1072,-4.1556,1.5052,0.0083
2025-06-16,24.9009,-4.0866,1.3012,0.0069
2025-06-17,24.8718,-4.0143,0.9121,0.0015
2025-06-18,25.3886,-3.93,0.8336,0.3875
2025-06-19,25.5824,-4.0919,1.1458,2.6393
2025-06-20,25.7176,-4.6665,1.2317,1.2279
2025-06-21,25.2109,-3.9854,1.0693,0.0042
2025-06-22,24.8861,-3.5192,1.7993,3.0174
2025-06-23,25.2206,-4.1466,1.718,2.0236
2025-06-24,25.5962,-4.0289,1.4751,0.4336
2025-06-25,25.9989,-4.5333,1.0231,0.6284
2025-06-26,25.8132,-5.38,1.7112,1.2544
2025-06-27,25.5738,-5.7574,1.9496,0.5867
2025-06-28,25.2778,-5.9252,2.2798,0.5356
2025-06-29,25.1036,-5.8898,1.9234,0.3172
2025-06-30,25.2171,-5.7778,1.4947,1.1145
2025-07-01,25.3604,-5.4263,1.1849,0.4963
2025-07-02,25.1378,-4.3789,1.399,0.7363
2025-07-03,25.5779,-3.5613,0.8656,0.2134
2025-07-04,25.2664,-3.0651,1.3894,2.3268
2025-07-05,25.4428,-4.2309,1.4439,3.5426
2025-07-06,25.2397,-4.5561,1.0259,0.9278
2025-07-07,25.28,-3.9062,1.6189,0.0004
2025-07-08,25.0137,-3.6989,2.1885,1.6081
2025-07-09,24.9274,-3.4311,2.0381,0.4919
2025-07-10,25.1385,-3.7257,1.594,0.0109
2025-07-11,25.6864,-4.645,0.7556,0.007
2025-07-12,25.9444,-4.4516,1.1525,0.0309
2025-07-13,25.8846,-4.2928,0.8031,1.9948
2025-07-14,25.7203,-4.3336,1.2124,1.1621
2025-07-15,25.0679,-3.6219,1.5494,0.233
2025-07-16,24.5296,-2.9158,1.3069,0.0015
2025-07-17,24.1647,-2.8662,1.395,0.0009
2025-07-18,24.3993,-2.7481,1.1517,0.0044
2025-07-19,25.047,-2.6703,0.9584,0.0092
2025-07-20,25.5763,-3.2478,0.6112,0.0305
2025-07-21,25.7732,-2.0383,0.7522,0.3169
2025-07-22,25.7684,-2.717,0.9707,0.4708
2025-07-23,26.0047,-2.4698,0.5095,0.1811
2025-07-24,26.0792,-1.5759,0.7477,0.0113
2025-07-25,26.4169,-2.1888,1.0292,0.393
2025-07-26,26.2184,-2.9903,1.374,0.4025
2025-07-27,26.5926,-2.3309,1.1354,0.818
2025-07-28,25.1669,-2.3735,2.6448,4.1016
2025-07-29,24.4431,-1.8958,2.932,7.7566
2025-07-30,24.7842,-2.0669,2.641,6.6321
2025-07-31,26.1442,-3.3374,2.168,4.1827
2025-08-01,26.4363,-4.271,1.1056,1.1289
2025-08-02,25.9469,-4.9887,0.6065,0.3057
2025-08-03,25.3833,-4.9129,1.329,0.2921
2025-08-04,25.187,-4.0065,1.4351,0.0606
2025-08-05,25.0792,-3.4499,1.0602,0.0035
2025-08-06,25.4305,-3.3614,1.1406,0.0043
2025-08-07,25.5862,-2.9109,1.0632,0.0033
2025-08-08,25.7338,-2.9904,0.5901,0.001
2025-08-09,25.9894,-3.7351,0.6188,0.002
2025-08-10,25.9213,-4.1711,0.7323,0.0031
2025-08-11,25.48,-4.2517,1.1117,0.0009
2025-08-12,25.1306,-4.053,1.5914,0.0009
2025-08-13,25.0041,-4.63,1.8215,0.0013
2025-08-14,25.3086,-4.1045,1.1765,0.0464
2025-08-15,25.4743,-4.247,1.0519,0.0777
2025-08-16,25.7314,-4.636,0.9565,0.0229
2025-08-17,26.1513,-4.5781,0.9013,0.0009
2025-08-18,26.1124,-4.4289,0.9169,0.0005
2025-08-19,25.5474,-4.6737,1.1218,0.0095
2025-08-20,25.3488,-4.2031,1.1819,0.0017
2025-08-21,25.6102,-3.3905,0.7736,0.006
2025-08-22,25.6126,-3.2455,0.941,0.0118
2025-08-23,25.6248,-2.4987,0.8781,0.1818
2025-08-24,26.206,-2.5615,0.962,0.1751
2025-08-25,26.0288,-2.547,1.7318,0.0511
2025-08-26,25.5489,-1.7095,2.5573,0.0026
2025-08-27,25.2608,-0.6823,2.5775,0.0765
2025-08-28,25.4912,-0.4212,1.8712,0.0226
2025-08-29,25.6608,-1.57,1.757,0.0067
2025-08-30,26.5221,-2.3297,1.3202,0.0047
2025-08-31,26.7682,-3.9462,0.3238,0.037
2025-09-01,26.8141,-4.7283,0.5291,0.0573
2025-09-02,26.6038,-4.6222,0.7428,0.0259
2025-09-03,25.7012,-3.8125,1.4424,0.0013
2025-09-04,25.7379,-3.349,1.6495,0.0014
2025-09-05,26.0002,-2.4841,0.8691,0.0009
2025-09-06,26.6528,-1.7873,1.0879,0.0377
2025-09-07,25.3669,-3.2205,1.3568,17.5376
2025-09-08,25.2994,-3.7978,1.3781,22.6925
2025-09-09,26.4042,-3.2549,0.7223,9.9554
2025-09-10,26.6405,-3.1307,1.0743,1.6037
2025-09-11,26.8973,-2.9756,1.3789,0.0043
2025-09-12,26.8565,-3.92,0.9968,0.8117
2025-09-13,26.7647,-4.702,0.8068,0.5197
2025-09-14,26.6363,-3.9695,1.0542,0.0682
2025-09-15,26.468,-3.0941,1.3361,0.0391
2025-09-16,26.4532,-2.3722,1.6585,0.3973
2025-09-17,26.8582,-2.6856,1.3448,0.1549
2025-09-18,26.9879,-2.9515,1.3406,0.0416
2025-09-19,26.5227,-3.2947,1.3575,0.0216
2025-09-20,27.0993,-1.5432,1.3855,0.0027
2025-09-21,27.3507,-1.4965,1.819,0.1973
2025-09-22,28.0759,-2.7752,1.2238,0.1003
2025-09-23,27.2055,-3.2967,0.9691,2.1254
2025-09-24,27.1048,-3.5434,1.0467,0.8542
2025-09-25,27.4724,-3.4691,0.9245,3.3357
2025-09-26,27.6458,-3.3404,0.8265,1.8016
2025-09-27,27.8118,-2.8947,0.6234,0.1194
2025-09-28,27.5939,-2.6495,0.9585,0.6951
2025-09-29,26.9415,-2.1308,0.9095,3.9517
2025-09-30,27.5046,-1.9084,1.5566,1.4
2025-10-01,27.8516,-0.8584,1.3614,0.0004
2025-10-02,28.2905,-1.7227,1.2522,0.0232
2025-10-03,28.1377,-2.3142,0.7307,0.0126
2025-10-04,28.3566,-2.7617,0.859,0.0138
2025-10-05,27.9637,-2.1273,1.2892,0.008
2025-10-06,28.1529,-1.9971,1.2789,0.0024
2025-10-07,28.0015,-0.8608,1.6636,0.005
2025-10-08,27.9688,-0.4212,1.0385,1.315
2025-10-09,27.7117,-0.9991,0.9585,1.0751
2025-10-10,27.2176,-1.6447,0.2851,4.4823
2025-10-11,27.4657,-1.9825,0.2742,14.9244
2025-10-12,28.2556,-2.3982,0.5133,5.3527
2025-10-13,27.8642,-2.0131,0.7731,10.9048
2025-10-14,27.9213,-2.5748,1.5064,5.0978
2025-10-15,28.4065,-3.0756,1.0423,1.29
2025-10-16,27.5407,-4.0867,0.8117,10.6771
2025-10-17,28.1372,-3.2574,1.088,5.2358
2025-10-18,28.0503,-3.4317,0.8367,4.6659
2025-10-19,28.213,-1.9965,0.4654,4.2965
2025-10-20,28.512,-2.9338,0.8661,1.4435
2025-10-21,28.3822,-3.1359,0.948,0.1019
2025-10-22,28.4117,-2.5413,1.265,0.0015
2025-10-23,28.5059,-2.0253,1.0397,0.007
2025-10-24,28.2282,-2.1198,0.4865,0.0056
2025-10-25,28.461,-1.0459,1.2944,0.0392
2025-10-26,28.5387,-1.3021,0.9372,0.0429
2025-10-27,28.6228,-0.1572,0.4499,1.1023
2025-10-28,28.7278,0.1571,1.3239,1.1012
2025-10-29,28.7906,0.5662,1.0499,1.1135
2025-10-30,28.471,-0.7376,0.8304,5.4682
2025-10-31,27.7444,-0.9221,-0.0957,16.754
2025-11-01,28.4345,-1.712,1.2668,7.4624
2025-11-02,29.0076,-0.832,0.8121,1.8706
2025-11-03,28.7091,-0.4596,2.0467,4.8582
2025-11-04,28.7321,0.4273,1.8344,5.5091
2025-11-05,27.6839,-1.3981,1.8488,11.2958
2025-11-06,27.3508,-0.6755,1.3968,12.2503
2025-11-07,26.5564,-0.4702,-0.5887,53.8798
2025-11-08,27.524,-0.6162,0.7026,47.4302
2025-11-09,27.9385,-1.4003,1.3899,14.8011
2025-11-10,26.1808,-1.4048,0.6592,36.51
2025-11-11,26.6832,-0.704,-0.2018,48.1363
2025-11-12,26.7778,0.0361,-0.6016,23.4088
2025-11-13,26.4773,0.6392,0.105,19.1791
2025-11-14,24.9809,0.7781,-1.4587,48.8293
2025-11-15,24.872,3.0128,-1.8815,75.622
2025-11-16,25.8549,1.4503,0.8856,58.1571
2025-11-17,26.204,1.431,1.3471,26.4793
2025-11-18,26.292,1.3962,0.931,17.415
2025-11-19,27.2357,1.0584,1.6133,7.2929
2025-11-20,27.6791,0.8077,1.9631,3.8567
2025-11-21,27.7253,1.7993,1.2695,4.9259
2025-11-22,27.6792,1.7561,1.2147,4.7797
2025-11-23,27.4106,2.5044,0.9203,4.0907
2025-11-24,27.5036,3.133,0.2227,4.3209
2025-11-25,27.3806,3.0209,-0.4348,4.6309
2025-11-26,27.5271,1.9572,-1.1372,4.5315
2025-11-27,27.5212,0.6574,-0.8909,10.0261
2025-11-28,26.8486,0.0339,-0.1699,33.6995
2025-11-29,26.8717,0.6697,0.4318,37.1325
2025-11-30,26.2622,0.5321,0.5122,21.5952
2025-12-01,26.5934,-0.0103,1.6202,20.2145
2025-12-02,26.0855,-0.5526,1.2042,15.6175
2025-12-03,27.6511,-1.1474,1.5154,5.0434
2025-12-04,27.7204,-1.0511,1.4702,0.4076
2025-12-05,27.3483,-0.0668,0.957,6.8712
2025-12-06,26.803,-0.3068,0.8014,24.4535
2025-12-07,26.0971,0.0957,0.149,24.8621
2025-12-08,26.4604,-0.1175,0.3215,16.3689
2025-12-09,25.4806,0.3688,-0.2849,44.9961
2025-12-10,25.5569,-0.1662,-1.4065,51.5557
2025-12-11,25.9777,0.7776,-0.5112,43.001
2025-12-12,26.1896,1.1205,0.2705,57.948
2025-12-13,26.2662,1.3892,-0.0207,34.096
2025-12-14,25.7209,0.9553,-0.3048,35.5674
2025-12-15,26.6556,0.5552,-0.5704,29.1752
2025-12-16,26.3607,0.8564,-0.8264,72.5921
2025-12-17,26.0092,1.2867,-0.313,83.4858
2025-12-18,25.6633,1.1786,-0.205,45.6303
2025-12-19,26.4402,1.9904,-0.5527,19.2073
2025-12-20,26.5087,2.1731,-1.0592,16.0217
2025-12-21,25.8035,2.2352,-1.1825,22.6137
2025-12-22,24.6767,2.5477,-1.2704,64.8441
2025-12-23,25.0234,2.3865,-2.0296,74.732
2025-12-24,25.3752,1.9975,-2.6003,49.9002
2025-12-25,26.8824,1.7657,-2.1586,23.1702
2025-12-26,27.1176,1.131,-2.7713,9.7465
2025-12-27,27.0544,0.6413,-3.4787,9.7718
2025-12-28,26.8397,1.5373,-3.2101,10.7794
2025-12-29,26.2563,1.3104,-2.6331,23.8365
2025-12-30,26.6245,1.9712,-2.6552,20.1742
2025-12-31,26.1735,2.539,-1.2032,26.0474
