tanggal,t2m_c,u10,v10,tp_mm
2022-02-25,24.6076,3.4748,-1.3367,31.8282
2022-02-26,24.6308,4.1096,-2.2893,30.9835
2022-02-27,25.3809,4.6909,-2.5387,30.0852
2022-02-28,26.0564,3.3527,-3.0228,15.9806
2022-03-01,26.8904,1.9006,-3.4686,2.5125
2022-03-02,26.8534,1.4367,-3.4919,3.1364
2022-03-03,26.6774,1.1402,-2.676,15.6077
2022-03-04,26.4686,1.3129,-0.3367,19.1121
2022-03-05,26.4584,0.6769,0.4174,14.242
2022-03-06,27.115,1.237,0.2299,6.2192
2022-03-07,26.804,0.9589,-0.6383,17.9724
2022-03-08,25.2322,0.2103,-0.5267,71.3348
2022-03-09,25.6975,-1.6673,-0.2157,45.7605
2022-03-10,26.4064,-0.8115,-0.1778,18.8798
2022-03-11,26.7855,-0.9982,-0.1486,10.5805
2022-03-12,27.0719,-1.1243,-0.2511,5.828
2022-03-13,27.0795,-1.1336,-0.0727,12.7062
2022-03-14,26.6035,-1.2332,0.3233,18.9657
2022-03-15,27.407,-1.5993,0.9174,6.3916
2022-03-16,27.2985,-1.8634,1.0252,3.1813
2022-03-17,26.1449,-0.9243,0.3933,28.4312
2022-03-18,25.3172,-1.0647,-0.8644,68.5502
2022-03-19,26.2271,-0.0106,0.0126,41.8681
2022-03-20,27.2948,-0.1902,0.0549,9.9423
2022-03-21,26.9437,1.287,-0.1645,8.7303
2022-03-22,26.7065,1.3041,-0.6793,15.0481
2022-03-23,26.2754,2.3985,-1.3582,12.2083
2022-03-24,26.3295,1.781,-0.4786,10.5475
2022-03-25,26.0247,0.6635,-0.8142,19.7597
2022-03-26,26.4262,1.1578,0.2955,19.1143
2022-03-27,26.3801,1.4018,-0.0741,17.8594
2022-03-28,25.6187,0.7916,-0.0003,40.6756
2022-03-29,25.8718,0.6113,-0.2721,69.9327
2022-03-30,25.0355,0.2147,0.1413,88.0165
2022-03-31,25.8383,-0.888,0.1253,51.2163
2022-04-01,26.6468,-0.2253,0.0691,12.9925
2022-04-02,26.5039,0.2585,0.4865,4.0747
2022-04-03,26.3078,1.0496,0.2583,3.0561
2022-04-04,26.7928,0.3745,0.7079,4.6792
2022-04-05,26.5991,0.1727,-0.0359,3.7136
2022-04-06,27.1743,-0.8937,0.9172,3.6975
2022-04-07,27.3303,-0.3968,1.1034,1.8496
2022-04-08,27.4937,-0.5078,0.6447,1.6571
2022-04-09,26.9801,-1.2738,1.1954,0.7852
2022-04-10,27.1855,-1.0669,1.5074,0.0239
2022-04-11,26.8371,-1.0301,1.6399,0.3363
2022-04-12,27.5384,-0.397,1.1502,0.6112
2022-04-13,26.5044,-1.5303,0.9213,7.293
2022-04-14,26.7069,-1.7265,0.0698,32.8427
2022-04-15,26.3166,-1.6778,0.2697,52.7181
2022-04-16,26.1357,-2.0471,0.2071,36.2125
2022-04-17,25.7699,-0.7917,-0.6923,54.439
2022-04-18,26.7495,-1.2092,0.3746,23.28
2022-04-19,26.8307,-0.9568,-0.0931,2.3087
2022-04-20,26.7578,-0.7291,0.62,1.7607
2022-04-21,26.5639,-3.0635,1.0014,10.3927
2022-04-22,26.9946,-2.8422,0.9834,8.347
2022-04-23,26.8987,-2.1853,1.1061,2.3368
2022-04-24,26.7054,-1.5536,1.067,0.0992
2022-04-25,26.3581,-1.1872,0.8935,0.0009
2022-04-26,26.9295,-0.0231,-0.0929,0.0462
2022-04-27,26.3036,-1.0124,0.2073,0.0346
2022-04-28,26.4969,-0.7351,0.0207,2.2126
2022-04-29,26.8689,-1.9821,0.233,0.8826
2022-04-30,27.2185,-2.1912,0.3018,0.7782
2022-05-01,26.8001,-3.3715,1.2604,2.4191
2022-05-02,27.0761,-3.4134,1.0921,1.4594
2022-05-03,27.2197,-3.4786,1.0991,0.4751
2022-05-04,27.3992,-3.0286,1.0798,0.2646
2022-05-05,27.0328,-3.3564,0.8464,2.6018
2022-05-06,27.06,-3.0817,0.1131,3.832
2022-05-07,26.5312,-4.9031,0.4961,3.4143
2022-05-08,27.331,-4.7112,1.067,0.7887
2022-05-09,27.2412,-4.1828,1.5531,0.1035
2022-05-10,26.654,-2.6146,1.5131,0.0026
2022-05-11,26.6711,-1.4124,0.4096,0.0091
2022-05-12,26.8452,-0.1783,-0.376,0.0857
2022-05-13,26.9528,-0.3438,0.3964,1.2986
2022-05-14,26.7777,-1.3477,0.8267,3.1995
2022-05-15,26.9151,-1.7441,0.4267,5.343
2022-05-16,27.16,-1.6259,0.2656,2.7511
2022-05-17,27.0665,-2.5826,0.4305,1.2386
2022-05-18,26.7849,-2.8514,0.0772,2.6204
2022-05-19,26.7183,-3.499,0.3595,2.1899
2022-05-20,26.8247,-4.0032,1.1554,0.4551
2022-05-21,26.7376,-3.7647,0.4585,0.4946
2022-05-22,26.5027,-3.7959,0.6973,1.1359
2022-05-23,27.0526,-3.4848,0.3939,0.4387
2022-05-24,26.5199,-1.853,0.6048,8.9062
2022-05-25,26.7463,-2.4103,0.7066,6.8429
2022-05-26,27.0456,-2.9775,1.1401,1.3179
2022-05-27,26.4945,-2.7422,0.4808,1.2338
2022-05-28,26.4841,-1.7762,-0.1288,2.0035
2022-05-29,26.491,-0.1771,-0.2778,1.6393
2022-05-30,27.1422,-0.6338,-0.3752,0.9667
2022-05-31,26.9864,-0.4916,-0.5362,0.754
2022-06-01,26.5628,-0.3942,-0.0067,5.0546
2022-06-02,27.0705,-1.3798,0.3374,4.5055
2022-06-03,25.9888,-1.9987,0.13,27.817
2022-06-04,26.325,-1.4971,0.0595,10.7449
2022-06-05,26.3727,-1.7692,0.2696,3.4775
2022-06-06,26.3446,-2.9809,0.82,7.1829
2022-06-07,26.2968,-2.7006,0.933,3.5647
2022-06-08,26.4987,-3.7823,0.6192,2.325
2022-06-09,26.2639,-4.3986,0.645,2.837
2022-06-10,26.753,-5.1245,0.7654,1.3488
2022-06-11,26.4868,-5.1498,1.3528,0.2074
2022-06-12,26.0365,-4.1715,1.6306,0.0091
2022-06-13,26.2196,-3.9862,1.1562,0.0632
2022-06-14,25.506,-3.8192,0.7298,10.1111
2022-06-15,25.994,-4.015,0.6631,5.7414
2022-06-16,26.6038,-4.2924,1.3314,0.5699
2022-06-17,26.3648,-4.1396,1.0801,0.292
2022-06-18,26.6279,-3.3115,0.783,0.4847
2022-06-19,26.2681,-3.5617,1.1933,0.3602
2022-06-20,25.7452,-3.871,1.479,0.0284
2022-06-21,26.4566,-4.2791,1.477,0.3341
2022-06-22,26.6837,-5.4502,1.4802,0.2587
2022-06-23,26.4402,-5.599,1.7409,0.1507
2022-06-24,25.9912,-4.4254,1.4395,0.1903
2022-06-25,26.269,-4.1893,1.7149,0.9158
2022-06-26,25.3159,-3.6739,1.1597,11.3346
2022-06-27,25.3535,-4.2237,1.2417,7.3044
2022-06-28,26.0886,-5.1841,1.1154,3.9996
2022-06-29,24.7137,-4.9469,1.8226,11.0063
2022-06-30,23.0537,-4.1832,1.7488,66.3138
2022-07-01,23.9007,-4.6064,1.6244,74.229
2022-07-02,25.0746,-5.0295,1.0284,11.8928
2022-07-03,25.0531,-5.0679,1.4786,2.3977
2022-07-04,24.2002,-5.3557,2.3621,4.2131
2022-07-05,23.5838,-4.3741,1.8342,1.062
2022-07-06,22.3084,-3.0782,1.8932,0.003
2022-07-07,23.9421,-3.0973,1.1053,0.0017
2022-07-08,24.2604,-4.1587,1.404,1.4206
2022-07-09,24.8326,-4.8786,1.2121,1.4395
2022-07-10,24.9802,-4.5575,1.3312,1.1084
2022-07-11,24.4581,-4.4616,1.8686,0.8068
2022-07-12,23.8523,-4.6923,1.7525,0.1966
2022-07-13,23.7798,-4.2287,1.0355,0.0057
2022-07-14,24.2211,-4.4918,0.7984,0.1485
2022-07-15,24.4333,-4.5358,0.8258,0.0509
2022-07-16,24.208,-3.618,1.0071,0.003
2022-07-17,24.3158,-4.0933,0.8304,0.794
2022-07-18,24.1214,-3.7322,0.8507,0.4178
2022-07-19,24.2621,-3.5682,0.8634,0.0497
2022-07-20,24.8814,-3.0543,0.6534,0.0776
2022-07-21,25.1383,-3.7564,1.2456,0.335
2022-07-22,24.9149,-3.9207,0.8256,0.1833
2022-07-23,23.9134,-3.7131,1.1669,0.0026
2022-07-24,23.6679,-3.4693,1.2593,0.0013
2022-07-25,24.4131,-3.7371,1.5979,0.0017
2022-07-26,24.9246,-3.795,1.2439,0.0009
2022-07-27,25.2167,-5.0826,0.8523,0.0669
2022-07-28,25.0848,-5.2838,1.3991,0.0652
2022-07-29,24.9777,-3.9438,0.6732,0.0056
2022-07-30,25.4352,-3.7328,1.0833,0.2181
2022-07-31,25.7757,-3.8884,1.0082,0.3048
2022-08-01,26.0383,-2.8119,0.6202,0.1824
2022-08-02,25.7363,-2.6362,0.5255,0.0621
2022-08-03,25.4104,-2.2826,1.3253,0.0204
2022-08-04,24.6851,-2.4767,2.168,0.0249
2022-08-05,24.9843,-1.5836,1.9449,0.0069
2022-08-06,25.5154,-1.543,2.0013,0.0408
2022-08-07,26.173,-2.7266,1.6269,0.2964
2022-08-08,26.3725,-3.3022,1.3,0.2462
2022-08-09,26.2927,-3.5414,0.7511,0.3343
2022-08-10,26.0191,-3.4814,0.1931,1.1227
2022-08-11,25.9739,-3.0323,0.769,3.6781
2022-08-12,26.5245,-3.2116,0.3454,10.3025
2022-08-13,26.4153,-3.2624,0.5977,4.3789
2022-08-14,26.2309,-3.7378,0.5772,0.0099
2022-08-15,25.384,-3.8497,1.2007,0.0454
2022-08-16,25.834,-3.2715,0.7583,0.0312
2022-08-17,25.8168,-3.4444,1.0042,0.012
2022-08-18,25.2281,-4.346,1.4156,0.0021
2022-08-19,25.3754,-4.3623,1.1272,0.0026
2022-08-20,25.6816,-5.4333,0.6214,0.0074
2022-08-21,25.9528,-5.3555,0.894,0.0469
2022-08-22,25.9236,-4.7868,1.6649,0.175
2022-08-23,25.5493,-4.4606,1.5313,0.0532
2022-08-24,25.8955,-4.6444,1.4944,0.0943
2022-08-25,25.7303,-5.7287,1.4814,0.1602
2022-08-26,25.5283,-4.0969,1.2829,0.0009
2022-08-27,25.8335,-2.9324,0.6523,0.0593
2022-08-28,26.2245,-3.3385,1.0983,3.2194
2022-08-29,26.367,-3.3198,1.452,1.3375
2022-08-30,26.5899,-3.0745,1.7734,0.1512
2022-08-31,26.6193,-2.1414,0.9843,2.3135
2022-09-01,26.6593,-3.4767,1.2888,1.664
2022-09-02,26.7766,-3.5859,1.2481,0.4722
2022-09-03,26.5818,-3.0808,1.447,3.8664
2022-09-04,27.009,-2.6974,1.0257,2.6892
2022-09-05,27.1548,-2.1577,0.7932,0.3272
2022-09-06,26.9692,-1.7522,0.7058,0.0939
2022-09-07,26.2234,-2.2211,0.9506,2.9919
2022-09-08,26.0199,-2.7785,1.6395,1.1575
2022-09-09,26.566,-1.6271,1.3255,0.0031
2022-09-10,26.8029,-2.0674,1.957,0.2562
2022-09-11,26.7661,-2.2366,1.3501,0.7317
2022-09-12,26.9557,-2.7645,1.4118,0.2997
2022-09-13,27.1149,-3.3844,1.4315,0.4873
2022-09-14,27.0022,-3.2411,2.0551,0.3315
2022-09-15,26.8145,-2.4607,2.1811,0.0771
2022-09-16,27.3801,-1.282,1.4725,0.0114
2022-09-17,27.7859,-1.2961,1.0009,0.0046
2022-09-18,27.936,-1.928,1.1503,0.0078
2022-09-19,27.646,-2.0728,1.4122,0.0107
2022-09-20,27.3506,-2.6955,2.144,0.7121
2022-09-21,28.2174,-2.3498,1.0842,0.2901
2022-09-22,27.5581,-3.322,1.2881,3.3503
2022-09-23,27.8217,-1.8435,0.9261,1.1473
2022-09-24,27.8886,-1.3359,0.7855,0.3344
2022-09-25,28.0767,-0.1812,1.403,0.1526
2022-09-26,27.6062,0.2344,1.3312,0.3009
2022-09-27,27.7149,-0.5345,1.09,0.8308
2022-09-28,26.8965,-0.7407,-0.1764,33.9747
2022-09-29,26.6565,-0.947,-0.0346,52.7438
2022-09-30,25.7326,-0.3251,0.1357,79.9086
2022-10-01,26.1693,-1.0332,0.5219,45.0506
2022-10-02,26.2252,-1.3468,0.6421,20.7101
2022-10-03,26.7945,-0.0863,-0.1409,10.243
2022-10-04,26.4991,-1.6138,0.5862,23.3571
2022-10-05,26.6692,-2.3386,0.699,15.9485
2022-10-06,26.9514,-2.5035,0.9585,4.7246
2022-10-07,27.3087,-3.2446,1.6456,2.6557
2022-10-08,27.5774,-2.963,1.4796,2.5056
2022-10-09,27.6147,-2.3332,0.872,1.4722
2022-10-10,27.4873,-2.1219,0.8046,1.4441
2022-10-11,27.8142,-0.8255,0.4244,1.3318
2022-10-12,26.9639,0.6211,0.4611,8.701
2022-10-13,27.0644,-0.2088,1.7781,3.9676
2022-10-14,27.2873,-0.8947,1.4985,0.8808
2022-10-15,27.5175,-2.8071,1.287,4.9912
2022-10-16,28.0536,-2.9638,0.8335,2.3729
2022-10-17,27.9994,-1.9493,0.4161,2.608
2022-10-18,26.5452,-0.7901,-0.4286,54.9719
2022-10-19,26.7803,-0.0403,-0.1401,56.6645
2022-10-20,27.4369,-0.6072,0.1061,20.8385
2022-10-21,28.2313,-0.4912,0.8753,3.2503
2022-10-22,27.974,1.0637,0.9613,3.7032
2022-10-23,28.0481,1.9496,0.8246,2.8251
2022-10-24,27.8946,1.6398,0.9123,2.4817
2022-10-25,28.0577,0.5792,1.3478,2.9113
2022-10-26,27.9604,0.8733,0.8449,4.9934
2022-10-27,27.6188,1.3846,0.3348,5.7853
2022-10-28,26.7581,0.4285,1.3809,18.8524
2022-10-29,25.3906,0.5922,0.5898,53.882
2022-10-30,26.4999,-0.2736,1.5796,35.1401
2022-10-31,26.4773,-1.0674,2.1642,25.1662
2022-11-01,27.8401,-0.1018,0.9012,8.0087
2022-11-02,27.7154,1.234,-0.2829,10.1318
2022-11-03,28.4638,0.4178,0.367,6.3207
2022-11-04,27.784,-1.8675,0.7389,2.4398
2022-11-05,27.9036,-1.2386,0.1083,6.6324
2022-11-06,27.7403,-1.6125,0.1386,9.3571
2022-11-07,26.82,-0.9957,0.1349,18.8799
2022-11-08,27.1864,0.0937,1.0715,17.4356
2022-11-09,27.0428,0.1221,1.6269,17.1072
2022-11-10,27.0447,-0.133,1.2123,17.7746
2022-11-11,27.2525,-0.3738,1.1729,13.7302
2022-11-12,26.7545,-1.277,1.2258,24.8448
2022-11-13,26.5316,-1.7156,1.098,17.1498
2022-11-14,26.8033,-1.4238,0.7433,13.349
2022-11-15,26.8297,-0.4217,0.7118,37.2398
2022-11-16,26.7795,-0.2803,0.2477,29.4748
2022-11-17,27.4894,-0.7525,0.6244,8.3766
2022-11-18,27.8151,-0.7763,0.8277,0.9891
2022-11-19,26.3357,0.1263,0.042,18.4352
2022-11-20,25.038,0.3138,-1.0282,54.2587
2022-11-21,25.6051,-0.412,-1.164,43.1895
2022-11-22,25.778,-0.1491,-0.999,28.1091
2022-11-23,26.6134,-0.0201,-1.0118,22.1983
2022-11-24,26.807,0.2423,-0.1842,12.2392
2022-11-25,25.8548,-0.3767,-0.6425,32.55
2022-11-26,25.9352,1.0135,-0.7736,60.5156
2022-11-27,25.819,2.0155,-1.5773,37.9421
2022-11-28,25.5032,2.3757,-1.2443,56.2558
2022-11-29,26.1852,2.6459,0.1204,22.6287
2022-11-30,25.8929,2.1852,0.0853,9.4943
2022-12-01,26.4677,0.3434,0.4125,10.3204
2022-12-02,27.1987,-0.8636,0.851,3.6117
2022-12-03,26.8023,-1.5186,1.0625,0.2205
2022-12-04,27.4641,0.3553,0.4475,0.0691
2022-12-05,27.7492,1.2828,0.3828,0.6208
2022-12-06,27.7972,2.0464,-0.4637,1.2115
2022-12-07,27.597,1.185,0.2305,1.4277
2022-12-08,27.1041,-0.6128,0.845,3.6974
2022-12-09,27.386,-1.3208,1.0521,1.6549
2022-12-10,27.9385,0.0251,0.8537,0.8976
2022-12-11,28.2963,0.6954,-0.7418,0.5964
2022-12-12,28.0602,0.3806,-0.6756,3.1919
2022-12-13,28.0264,-0.0136,-0.0471,7.0667
2022-12-14,27.9366,0.7033,0.0009,4.7812
2022-12-15,27.2563,1.1709,0.7349,10.0082
2022-12-16,26.1702,1.6608,-0.4041,19.9662
2022-12-17,24.7642,1.5693,-0.4849,39.2251
2022-12-18,26.4152,1.5308,0.3457,15.9086
2022-12-19,27.5713,1.2243,2.2606,2.9767
2022-12-20,27.3604,1.3567,2.9053,2.4246
2022-12-21,26.3389,1.5914,1.9829,23.2349
2022-12-22,26.3778,2.5,-0.4005,22.4848
2022-12-23,27.4537,2.4589,-1.4139,5.5215
2022-12-24,26.5336,2.1663,-1.8333,4.7647
2022-12-25,24.5536,2.8263,-1.7702,83.849
2022-12-26,24.5969,1.9711,-1.9439,58.2445
2022-12-27,25.7558,2.6225,-1.9817,22.6581
2022-12-28,25.0614,3.2408,-2.585,38.8548
2022-12-29,25.4496,4.536,-2.5569,20.7131
2022-12-30,26.5201,5.1833,-3.5302,12.7343
2022-12-31,26.5037,5.8141,-2.5802,11.5393
