tanggal,t2m_c,u10,v10,tp_mm
2023-04-20,25.1144,-4.0471,1.0109,0.2266
2023-04-21,25.5946,-3.3473,0.9104,0.656
2023-04-22,26.0039,-3.5472,0.3875,1.5063
2023-04-23,26.0356,-3.7371,0.3145,3.6429
2023-04-24,26.5055,-3.5037,0.827,2.3862
2023-04-25,26.0818,-3.341,0.855,4.5399
2023-04-26,25.7141,-4.2057,1.445,10.678
2023-04-27,25.626,-2.5219,0.1206,19.2655
2023-04-28,26.4101,-2.8408,0.6658,12.8762
2023-04-29,26.2152,-2.4532,1.2524,3.2982
2023-04-30,26.0267,-2.2843,1.4294,1.5025
2023-05-01,25.7561,-2.9877,0.53,4.6104
2023-05-02,26.3157,-4.0203,0.3859,2.6421
2023-05-03,26.57,-4.5911,1.0454,1.0599
2023-05-04,26.1629,-4.278,1.3111,2.1422
2023-05-05,26.3706,-3.2319,1.298,0.6199
2023-05-06,26.103,-3.8928,1.1616,4.0134
2023-05-07,26.6483,-4.5508,1.084,3.2983
2023-05-08,26.8167,-5.3498,1.5351,3.2188
2023-05-09,26.6259,-5.0741,1.402,1.2938
2023-05-10,26.4595,-4.8565,1.2393,1.5541
2023-05-11,25.9786,-4.7371,1.7921,1.368
2023-05-12,25.5263,-4.8843,1.6241,0.2302
2023-05-13,25.1357,-4.0317,1.2158,0.0034
2023-05-14,24.9326,-3.1314,1.9345,0.0009
2023-05-15,25.0175,-2.05,1.4837,0.0009
2023-05-16,25.4945,-2.5027,1.1475,0.0546
2023-05-17,25.6443,-2.8257,0.758,0.2954
2023-05-18,26.1088,-3.5909,1.213,0.1387
2023-05-19,25.265,-3.8421,1.5894,0.0098
2023-05-20,25.1993,-4.4888,2.0348,0.0499
2023-05-21,24.929,-5.1224,1.5518,1.203
2023-05-22,25.1591,-4.7916,0.9072,0.6708
2023-05-23,25.8041,-3.9581,0.6085,0.0242
2023-05-24,25.7119,-3.4955,1.1777,1.3105
2023-05-25,25.2154,-3.8724,1.3112,2.9502
2023-05-26,25.3577,-4.0951,1.4067,0.8687
2023-05-27,25.6328,-4.206,0.9093,0.0062
2023-05-28,24.9424,-4.9976,1.1101,2.1801
2023-05-29,25.0024,-4.9352,0.9469,1.1701
2023-05-30,25.8689,-4.3703,0.9252,0.2096
2023-05-31,25.4088,-4.571,1.4179,0.5906
2023-06-01,25.0526,-3.8383,1.1696,0.043
2023-06-02,25.5468,-2.4508,1.0133,0.0135
2023-06-03,26.2501,-2.2466,0.3432,0.9504
2023-06-04,25.9692,-2.7154,0.3742,0.6236
2023-06-05,25.8804,-2.8467,0.4251,0.0994
2023-06-06,25.7707,-2.6485,0.299,0.0024
2023-06-07,25.7146,-3.3796,1.4761,0.0347
2023-06-08,25.9851,-3.7156,1.7188,0.6002
2023-06-09,25.6975,-4.096,0.6704,3.9429
2023-06-10,26.3563,-4.1034,0.2702,2.0254
2023-06-11,25.9031,-4.1823,0.4981,0.3124
2023-06-12,25.4921,-4.6433,1.3417,0.0025
2023-06-13,25.4286,-3.6248,1.0579,0.0017
2023-06-14,25.1939,-3.1962,0.8078,0.0026
2023-06-15,25.1613,-3.5256,0.8296,0.0026
2023-06-16,25.4417,-3.8304,0.6122,0.0039
2023-06-17,25.2545,-3.6281,0.9339,0.0047
2023-06-18,24.842,-3.6656,0.57,0.0017
2023-06-19,25.1593,-2.1703,0.0118,0.0
2023-06-20,25.4641,-2.1314,0.1323,0.216
2023-06-21,25.5115,-2.4258,0.6331,0.2025
2023-06-22,25.9096,-2.9797,1.0219,0.1347
2023-06-23,25.9266,-2.5836,0.6132,0.6693
2023-06-24,25.827,-2.9613,0.6711,2.3276
2023-06-25,26.4036,-2.1702,0.0709,3.458
2023-06-26,26.339,-1.0413,0.1484,3.1684
2023-06-27,25.9193,-0.7876,0.5732,21.7104
2023-06-28,25.731,-2.9974,0.386,18.2814
2023-06-29,24.9661,-2.8665,0.4759,12.7499
2023-06-30,25.3751,-1.0869,0.0247,15.5693
2023-07-01,25.0296,-0.4825,0.0006,9.3372
2023-07-02,24.7118,-2.8607,2.1552,16.1482
2023-07-03,24.6174,-3.7877,2.3095,18.4562
2023-07-04,25.0973,-3.3818,1.2733,3.9027
2023-07-05,25.0335,-3.0091,0.6365,6.2075
2023-07-06,25.4443,-3.7271,0.8762,4.6155
2023-07-07,25.7602,-4.2521,1.5817,1.153
2023-07-08,25.6495,-3.9423,0.9196,0.4201
2023-07-09,25.2503,-4.7961,1.2221,0.1277
2023-07-10,24.8552,-4.0988,1.9345,0.0023
2023-07-11,25.7381,-4.1094,1.6137,0.3237
2023-07-12,25.5724,-5.2615,1.7785,1.3874
2023-07-13,25.6334,-4.8262,1.3348,0.687
2023-07-14,25.7069,-3.8966,1.5832,0.2683
2023-07-15,25.2126,-3.5446,1.3484,0.0561
2023-07-16,24.9666,-3.5041,1.9839,1.1844
2023-07-17,25.1649,-4.4597,1.2516,0.6745
2023-07-18,25.5464,-4.5632,1.5057,0.0847
2023-07-19,25.4667,-3.4935,1.6773,0.0369
2023-07-20,25.1074,-3.7758,1.2949,0.6066
2023-07-21,25.5522,-4.7236,1.5058,0.3362
2023-07-22,25.3418,-4.0283,1.4485,0.0144
2023-07-23,24.327,-5.1551,1.641,2.0831
2023-07-24,23.662,-6.1709,1.8989,2.5706
2023-07-25,23.8267,-5.3673,1.2099,0.6343
2023-07-26,23.8207,-4.1076,0.9339,0.2082
2023-07-27,23.8183,-3.0739,1.4194,1.8639
2023-07-28,24.3653,-3.7479,1.2293,1.6642
2023-07-29,24.3933,-3.8522,1.3452,7.6709
2023-07-30,25.3612,-3.6716,0.7495,3.1373
2023-07-31,25.6446,-4.312,0.4522,0.027
2023-08-01,25.5041,-4.5774,0.7718,0.0135
2023-08-02,25.4775,-3.8917,0.6519,0.0043
2023-08-03,25.8529,-3.9606,0.6224,0.1074
2023-08-04,25.7034,-4.3974,1.0313,0.2169
2023-08-05,25.7278,-5.2592,0.7413,0.3049
2023-08-06,25.2506,-4.5001,0.9525,0.082
2023-08-07,24.9222,-4.8509,0.8191,0.1076
2023-08-08,24.7848,-4.572,0.9397,0.355
2023-08-09,25.1109,-4.0532,0.7338,0.3293
2023-08-10,25.0935,-4.1221,0.1611,1.2922
2023-08-11,25.3416,-3.7102,0.5407,0.4531
2023-08-12,25.2719,-3.7011,1.0918,0.0457
2023-08-13,25.4755,-3.4159,0.973,0.0514
2023-08-14,25.4109,-3.3647,0.8506,0.0237
2023-08-15,25.0797,-3.2719,1.1847,0.3575
2023-08-16,25.4875,-2.8144,1.227,0.1332
2023-08-17,25.2114,-3.3465,1.6426,0.012
2023-08-18,25.2942,-3.2445,1.2128,0.0002
2023-08-19,25.9616,-4.3439,0.4485,1e-04
2023-08-20,25.4225,-5.0388,0.5386,0.0592
2023-08-21,25.1972,-4.6415,0.8534,0.0256
2023-08-22,25.4042,-4.458,1.3384,0.0009
2023-08-23,25.8681,-4.5626,0.9434,0.0031
2023-08-24,25.4273,-4.5533,1.6282,0.003
2023-08-25,25.5146,-4.3454,1.3781,0.0007
2023-08-26,25.6265,-4.2969,1.4271,0.0017
2023-08-27,25.6137,-4.3665,0.6424,0.0009
2023-08-28,25.6259,-4.3228,0.9203,0.008
2023-08-29,25.7257,-4.2915,1.1939,0.0466
2023-08-30,25.4497,-3.9549,0.7703,0.0436
2023-08-31,25.2737,-3.5889,0.7735,0.0013
2023-09-01,25.2836,-3.6088,0.8261,0.0039
2023-09-02,25.0968,-3.7065,0.6497,0.0026
2023-09-03,25.215,-3.5694,0.9152,0.0009
2023-09-04,25.4253,-3.6452,1.0783,0.0051
2023-09-05,25.6507,-3.2464,1.1382,0.0021
2023-09-06,25.5122,-3.3727,1.6347,0.0
2023-09-07,25.3354,-2.805,1.6647,0.0009
2023-09-08,25.6989,-2.9824,1.4629,0.0009
2023-09-09,26.3971,-3.3211,0.6923,0.0298
2023-09-10,26.778,-3.9945,1.4918,0.2487
2023-09-11,26.9236,-4.1588,0.8996,0.3102
2023-09-12,26.5822,-4.1667,0.9191,0.1453
2023-09-13,26.4062,-4.0519,0.7539,0.0377
2023-09-14,26.1082,-4.1271,0.6275,0.1426
2023-09-15,26.129,-4.748,1.0777,0.0642
2023-09-16,26.3371,-3.9236,0.7317,0.0061
2023-09-17,26.1529,-4.2158,0.8316,0.0098
2023-09-18,26.0293,-3.8664,0.9811,0.0043
2023-09-19,25.9821,-3.5508,0.896,0.0018
2023-09-20,26.0009,-3.5529,1.1196,0.0082
2023-09-21,25.9609,-3.3293,1.2764,0.0055
2023-09-22,26.4175,-3.6948,1.154,0.0052
2023-09-23,26.4871,-1.8245,1.282,0.0035
2023-09-24,26.4972,-2.2318,1.3721,0.0
2023-09-25,27.1037,-2.2553,1.1303,0.0017
2023-09-26,27.0207,-2.9498,0.9707,0.0017
2023-09-27,27.0303,-2.867,1.2121,0.0004
2023-09-28,26.8483,-3.471,1.0051,0.0
2023-09-29,26.7917,-3.4181,1.0118,0.0186
2023-09-30,26.8484,-3.5751,1.1756,0.0126
2023-10-01,27.0567,-2.6329,0.9804,0.1496
2023-10-02,27.3221,-2.8556,1.2349,0.0762
2023-10-03,27.3835,-2.3719,1.1104,0.0615
2023-10-04,27.8364,-1.2444,1.4005,0.0642
2023-10-05,27.4113,-2.1311,0.727,0.0187
2023-10-06,27.938,-3.2493,0.5247,0.0141
2023-10-07,26.8932,-2.8896,1.1098,1.9918
2023-10-08,27.4644,-2.8933,1.7188,0.7042
2023-10-09,27.4729,-2.8084,1.3528,0.0078
2023-10-10,27.5409,-2.3516,1.1602,0.0163
2023-10-11,27.9237,-2.4939,0.7591,0.1208
2023-10-12,27.9292,-2.8379,0.7663,0.0556
2023-10-13,27.7358,-3.1614,0.7368,0.0149
2023-10-14,27.7555,-2.7638,1.0527,0.0061
2023-10-15,27.5498,-3.6064,1.3002,0.0059
2023-10-16,27.3215,-3.4996,1.4989,0.0024
2023-10-17,27.6436,-2.9354,1.1838,0.0026
2023-10-18,27.5782,-3.2921,1.1139,0.0064
2023-10-19,27.8068,-2.577,1.3451,0.0026
2023-10-20,27.8396,-1.7866,1.3399,0.0043
2023-10-21,28.0938,-2.159,0.7902,0.0039
2023-10-22,28.1573,-1.8225,0.9398,0.0016
2023-10-23,28.0338,-1.9954,0.9948,0.0018
2023-10-24,28.623,-0.6167,0.962,0.0026
2023-10-25,28.5099,-1.4056,1.5071,0.0009
2023-10-26,28.4535,-0.3265,1.0862,0.0021
2023-10-27,28.1323,-1.1393,1.211,0.2997
2023-10-28,28.4461,-1.8702,1.3234,0.1048
2023-10-29,28.3148,-2.5148,0.7174,0.0094
2023-10-30,28.3743,-2.0833,0.9943,0.0678
2023-10-31,28.4176,-3.4654,1.0435,0.56
2023-11-01,28.338,-3.4553,1.3535,0.1844
2023-11-02,28.4158,-2.3104,0.9001,0.0993
2023-11-03,28.367,-2.1198,1.1019,0.0385
2023-11-04,28.4352,-1.9326,1.1331,0.007
2023-11-05,28.6078,-1.9423,0.764,0.0051
2023-11-06,28.7406,-1.3208,0.89,0.0316
2023-11-07,29.143,-1.7278,1.2689,0.0642
2023-11-08,28.6761,-1.3885,1.2926,0.5168
2023-11-09,29.1755,-0.6538,0.7311,0.7368
2023-11-10,29.0126,-1.0645,0.887,0.8539
2023-11-11,28.4563,-0.5863,0.6768,9.4438
2023-11-12,27.9764,-1.8233,1.1781,9.081
2023-11-13,28.5825,-1.4939,1.7535,3.5204
2023-11-14,27.8149,-0.9553,1.6361,8.3153
2023-11-15,27.64,-0.4809,0.8057,19.0172
2023-11-16,28.4688,0.1695,1.0585,9.2347
2023-11-17,28.2718,0.3602,1.0643,7.5746
2023-11-18,28.5526,-0.1316,1.3472,4.0837
2023-11-19,28.43,-1.9019,1.7215,2.6261
2023-11-20,28.8012,-2.9278,0.9155,0.8524
2023-11-21,28.7346,-2.7437,0.8478,0.0237
2023-11-22,29.0321,-2.7529,0.5912,0.0017
2023-11-23,29.476,-1.6742,0.8587,0.1472
2023-11-24,29.1009,-1.5419,0.6145,2.1017
2023-11-25,29.0941,-1.3031,0.9161,0.9704
2023-11-26,28.9563,-1.1668,1.4957,1.4951
2023-11-27,28.3382,0.4765,0.5006,15.1406
2023-11-28,28.5544,-0.1062,0.6154,9.0575
2023-11-29,27.4535,-0.0775,0.1165,33.1761
2023-11-30,28.06,-1.0619,0.6665,27.9116
2023-12-01,28.7191,-0.013,1.4749,8.3697
2023-12-02,27.7651,-0.4143,1.4465,8.2436
2023-12-03,27.0972,-0.5024,1.0792,24.3772
2023-12-04,28.1944,-1.1674,1.813,15.2662
2023-12-05,28.4511,-0.92,1.4749,7.2669
2023-12-06,28.4437,-0.3815,0.0338,8.9754
2023-12-07,27.1762,0.1456,-0.1582,18.6569
2023-12-08,26.8444,0.4249,0.6718,24.9345
2023-12-09,26.5327,1.6697,-0.3689,43.5388
2023-12-10,26.116,1.3849,0.1483,40.5018
2023-12-11,26.2859,1.8672,-0.2247,43.463
2023-12-12,26.3716,2.2307,-1.0469,21.3511
2023-12-13,26.9023,2.17,-0.7321,8.831
2023-12-14,28.0039,2.9269,0.0659,2.5163
2023-12-15,28.1852,3.5376,-0.3766,0.057
2023-12-16,27.9329,3.4713,-0.4834,0.0223
2023-12-17,27.724,2.6072,1.178,1.7496
2023-12-18,28.1139,2.61,1.8551,0.83
2023-12-19,28.2878,2.8025,1.0029,0.6346
2023-12-20,28.0479,2.607,0.5765,2.7938
2023-12-21,27.4168,0.9937,0.268,10.1294
2023-12-22,27.0352,0.3022,0.7097,22.0658
2023-12-23,27.9763,1.2704,-0.3135,16.5525
2023-12-24,27.9419,1.8257,-0.5349,8.33
2023-12-25,28.1542,2.6554,0.5838,7.6885
2023-12-26,28.9073,2.8673,0.751,3.2692
2023-12-27,28.5686,2.3068,0.0639,6.4357
2023-12-28,28.1058,1.1865,0.2258,13.3986
2023-12-29,28.8247,-0.5962,1.1365,4.7522
2023-12-30,29.0225,-1.32,0.9397,3.5013
2023-12-31,28.6709,-0.6408,-0.2285,6.2176
