tanggal,t2m_c,u10,v10,tp_mm
2019-03-03,26.3246,-1.2133,-0.0578,17.4507
2019-03-04,26.672,-1.0601,0.216,14.0029
2019-03-05,26.5725,-0.7303,-0.1726,16.8444
2019-03-06,26.4906,-0.036,-0.4156,15.9782
2019-03-07,25.9887,0.3715,0.2449,28.9648
2019-03-08,25.9691,1.2038,0.1042,27.6717
2019-03-09,26.8805,0.1338,0.6837,17.4955
2019-03-10,25.3622,-0.6353,0.7355,31.7383
2019-03-11,25.7972,-0.5019,-0.1827,32.5099
2019-03-12,25.8309,1.2514,-1.3192,34.2032
2019-03-13,26.2235,0.6845,0.736,22.2711
2019-03-14,25.5226,1.7214,-0.6073,13.2296
2019-03-15,25.186,0.8644,0.1163,14.4716
2019-03-16,24.3916,0.6357,-1.1301,66.3922
2019-03-17,24.6954,1.9054,-2.7405,47.4958
2019-03-18,24.7856,1.6006,-3.3446,50.2846
2019-03-19,26.6027,1.054,-3.9053,14.9781
2019-03-20,26.9854,0.8685,-3.2965,1.2682
2019-03-21,27.301,1.1745,-2.7886,0.1703
2019-03-22,27.3017,1.5554,-2.5447,0.036
2019-03-23,26.8788,1.4533,-3.0468,7.494
2019-03-24,26.7177,1.6837,-2.7719,5.5915
2019-03-25,26.5669,0.802,-1.9776,9.5581
2019-03-26,26.4837,0.8633,-0.5994,18.3898
2019-03-27,25.4684,1.1003,0.6041,53.8633
2019-03-28,26.038,1.5412,-0.0068,31.014
2019-03-29,26.1176,2.0653,-0.1598,11.6072
2019-03-30,26.6683,1.2464,-0.068,7.1187
2019-03-31,26.5452,-0.5991,1.0614,10.1742
2019-04-01,26.7563,-1.0698,0.8809,6.3123
2019-04-02,26.7539,-1.5577,1.3695,4.2575
2019-04-03,26.7545,-0.7377,0.4414,2.607
2019-04-04,26.6377,-0.222,1.0589,1.4955
2019-04-05,27.3337,2.3305,0.4532,2.284
2019-04-06,25.5264,3.285,-1.0553,11.9442
2019-04-07,26.7164,-0.6154,-1.1361,3.8475
2019-04-08,26.6905,0.2704,-0.1716,0.424
2019-04-09,26.9201,1.1086,-0.1614,0.3036
2019-04-10,26.0956,0.7602,-0.6371,2.9651
2019-04-11,26.6258,-1.5708,-0.0651,8.6736
2019-04-12,26.2252,-1.642,-0.2857,41.3084
2019-04-13,26.6978,-2.8568,0.4045,15.744
2019-04-14,26.4792,-1.756,0.1341,2.0146
2019-04-15,26.2842,-2.5014,0.4988,1.0335
2019-04-16,26.4302,-2.5296,0.798,0.4382
2019-04-17,26.3703,-2.6072,1.0244,0.2727
2019-04-18,26.592,-2.6965,0.8226,0.437
2019-04-19,26.4922,-3.4398,0.6812,0.1887
2019-04-20,26.1738,-3.5133,1.0541,1.7023
2019-04-21,26.7272,-3.4337,1.0792,0.9996
2019-04-22,26.6301,-3.7689,1.1077,0.5259
2019-04-23,27.0641,-4.2335,0.727,0.4062
2019-04-24,27.1708,-4.1935,0.9495,0.174
2019-04-25,27.0835,-3.7946,1.0448,0.3097
2019-04-26,27.2614,-3.3409,0.8777,0.2408
2019-04-27,26.9811,-3.6081,0.8322,3.5517
2019-04-28,24.7592,-3.6984,1.5435,24.1855
2019-04-29,25.4289,-2.9741,0.7643,16.5448
2019-04-30,25.4598,-1.918,1.0139,24.3285
2019-05-01,25.5623,-0.8289,-0.008,54.0738
2019-05-02,25.2249,-0.375,-0.3528,42.4556
2019-05-03,25.8835,-2.4245,1.2974,13.0433
2019-05-04,25.9663,-3.436,0.8953,7.3369
2019-05-05,25.9202,-3.4693,0.9427,7.1978
2019-05-06,26.2903,-3.3619,1.5548,1.9666
2019-05-07,26.2019,-3.5341,1.995,0.1312
2019-05-08,26.0606,-3.9747,1.6144,0.8642
2019-05-09,25.4699,-4.2358,1.3785,1.9112
2019-05-10,25.8816,-4.9911,1.7942,0.2324
2019-05-11,24.8523,-5.3672,1.5487,1.7249
2019-05-12,25.3332,-4.6654,1.1184,2.5562
2019-05-13,25.3247,-3.9398,1.0311,2.3668
2019-05-14,25.7644,-3.8913,1.0176,0.6579
2019-05-15,25.8097,-3.901,1.0484,0.0221
2019-05-16,25.4057,-2.5433,1.1634,0.0085
2019-05-17,25.6763,-2.0803,1.5293,0.0017
2019-05-18,26.068,-2.6582,1.5404,0.0351
2019-05-19,26.2276,-3.4823,1.0167,0.3362
2019-05-20,26.1245,-4.1683,1.2345,1.9455
2019-05-21,25.9933,-4.5118,0.7696,3.2415
2019-05-22,26.4524,-5.1543,1.0178,1.9004
2019-05-23,26.184,-3.8726,1.0468,0.5254
2019-05-24,26.0824,-3.7687,0.8629,0.1424
2019-05-25,26.0521,-3.8983,1.2409,0.3107
2019-05-26,26.3272,-3.9426,0.9815,0.3067
2019-05-27,26.3483,-3.5045,0.3804,0.2192
2019-05-28,26.2357,-4.6454,0.6442,0.1221
2019-05-29,26.392,-5.1729,1.3497,0.0521
2019-05-30,26.2725,-5.2286,1.7712,0.0438
2019-05-31,25.7855,-5.7523,2.0974,0.5675
2019-06-01,25.8553,-5.9312,1.718,0.2635
2019-06-02,25.6607,-6.5115,1.7754,1.058
2019-06-03,25.8625,-6.3009,1.5784,0.5525
2019-06-04,25.1511,-6.1233,1.4586,0.3335
2019-06-05,25.3353,-5.9136,1.5549,0.1057
2019-06-06,25.303,-5.7367,1.0664,0.1477
2019-06-07,25.5685,-5.3037,1.0982,0.3847
2019-06-08,25.7368,-4.6439,0.9037,0.4216
2019-06-09,25.7079,-3.7316,1.4588,1.9893
2019-06-10,26.2078,-3.8491,1.101,0.9793
2019-06-11,26.1093,-3.4185,1.6782,0.6616
2019-06-12,26.4589,-3.9847,1.419,0.9366
2019-06-13,25.9611,-4.201,0.9642,0.8215
2019-06-14,25.6125,-3.9599,0.9904,0.2281
2019-06-15,25.1043,-3.8417,1.1995,0.003
2019-06-16,24.9952,-3.4797,0.9819,0.0019
2019-06-17,25.0881,-3.306,0.8448,0.0026
2019-06-18,25.0622,-3.3338,0.1896,0.0047
2019-06-19,25.1542,-4.1337,0.7215,0.0037
2019-06-20,24.7265,-4.7289,0.9438,0.0019
2019-06-21,25.0549,-4.1777,0.6353,0.1098
2019-06-22,24.7549,-4.537,0.8907,0.2859
2019-06-23,25.1161,-4.444,1.1386,0.4924
2019-06-24,24.794,-4.6667,1.3085,0.1424
2019-06-25,24.296,-5.0062,1.3336,0.0026
2019-06-26,24.1269,-4.3565,0.926,0.0017
2019-06-27,23.9296,-4.1657,1.1743,0.0
2019-06-28,23.9066,-3.8949,1.427,0.0017
2019-06-29,24.369,-3.9857,1.0373,0.0035
2019-06-30,25.0641,-3.3259,1.1425,0.0348
2019-07-01,25.147,-3.8522,1.0906,1.4129
2019-07-02,25.5905,-4.0169,1.0883,0.5503
2019-07-03,25.1892,-4.0649,0.6792,0.1119
2019-07-04,24.3746,-3.9603,0.7657,0.0128
2019-07-05,24.1608,-3.4304,0.8982,0.0021
2019-07-06,23.9351,-4.1144,0.9677,0.0034
2019-07-07,24.3984,-4.4041,0.8311,0.0036
2019-07-08,24.8573,-4.034,1.428,0.0073
2019-07-09,24.9058,-3.5601,1.6848,0.0046
2019-07-10,25.0615,-3.5926,1.3739,0.0299
2019-07-11,25.0017,-3.7598,1.2466,0.1124
2019-07-12,24.9492,-4.0368,1.214,0.0771
2019-07-13,24.4978,-4.28,1.3942,0.4287
2019-07-14,24.7132,-4.6994,1.6111,0.5722
2019-07-15,24.5631,-5.2174,1.7779,0.2172
2019-07-16,24.9641,-4.8715,1.8098,0.0325
2019-07-17,25.1698,-4.8294,1.5827,0.018
2019-07-18,25.252,-3.8894,0.9129,0.0017
2019-07-19,24.9362,-3.897,0.6417,0.0036
2019-07-20,24.5866,-3.4189,0.7301,0.0038
2019-07-21,24.4468,-3.4533,0.8528,0.0043
2019-07-22,24.2006,-3.5141,1.3396,0.0026
2019-07-23,24.3169,-4.0949,0.9483,0.0026
2019-07-24,24.5398,-3.5679,0.7598,0.0032
2019-07-25,24.6535,-3.9308,1.5718,0.0048
2019-07-26,25.152,-2.601,1.2929,0.0024
2019-07-27,24.9791,-3.5109,0.9275,0.0095
2019-07-28,24.6894,-3.6147,0.9829,0.005
2019-07-29,24.5631,-3.4444,1.1788,0.0015
2019-07-30,24.4667,-3.3725,1.3223,0.0036
2019-07-31,24.6605,-3.9259,1.2721,0.0019
2019-08-01,24.7743,-4.8426,0.6606,0.013
2019-08-02,24.4408,-5.0946,1.265,0.0595
2019-08-03,24.0047,-5.2154,2.0444,0.0304
2019-08-04,24.3738,-3.6085,1.1411,0.0106
2019-08-05,24.606,-3.6921,1.0529,0.0158
2019-08-06,25.1696,-2.8973,1.4188,0.0851
2019-08-07,25.0212,-2.9564,2.028,0.3447
2019-08-08,25.1367,-2.1517,1.9149,0.0959
2019-08-09,25.5677,-2.4937,1.3009,0.0026
2019-08-10,26.0927,-2.847,1.1505,0.0138
2019-08-11,26.174,-3.462,0.5515,1.0759
2019-08-12,25.9537,-4.2126,0.5265,0.5004
2019-08-13,25.367,-4.9982,0.8363,0.0026
2019-08-14,24.7756,-3.9254,1.1066,0.0009
2019-08-15,24.6721,-3.0644,1.0745,0.0
2019-08-16,25.0529,-3.0228,1.3834,0.0146
2019-08-17,25.071,-2.4984,1.9983,0.1914
2019-08-18,25.2932,-2.9957,2.1566,0.1155
2019-08-19,25.6371,-2.4681,1.5909,0.0539
2019-08-20,25.3265,-4.8024,1.4247,1.056
2019-08-21,25.1468,-5.1454,1.0087,0.3731
2019-08-22,25.0062,-4.1297,1.4107,0.0024
2019-08-23,25.414,-3.6199,1.1732,0.0051
2019-08-24,25.0605,-3.4447,1.4251,0.0383
2019-08-25,24.9334,-2.6837,1.3092,0.0055
2019-08-26,24.7456,-2.9182,0.6879,0.0026
2019-08-27,24.9794,-4.0005,0.7998,0.0055
2019-08-28,24.6519,-4.4035,0.9549,0.0045
2019-08-29,24.7585,-3.8707,0.8652,0.0018
2019-08-30,24.2483,-3.7997,1.4997,0.0034
2019-08-31,24.4726,-3.3484,1.3378,0.0022
2019-09-01,24.5899,-3.4337,0.8633,0.0
2019-09-02,24.5761,-3.172,0.7563,0.003
2019-09-03,24.7636,-3.2522,0.6959,0.0009
2019-09-04,25.0144,-2.7553,0.5289,0.1102
2019-09-05,25.071,-2.9276,1.1362,0.082
2019-09-06,25.1764,-2.7802,0.9971,0.0172
2019-09-07,25.2902,-3.271,1.0148,0.0012
2019-09-08,25.239,-3.8226,0.8436,0.0
2019-09-09,25.096,-3.2331,1.471,0.0009
2019-09-10,24.7622,-3.2864,2.0769,0.0019
2019-09-11,24.7445,-4.2349,1.0179,0.0238
2019-09-12,25.1262,-4.484,0.8161,0.021
2019-09-13,25.078,-4.3606,0.9149,0.0034
2019-09-14,25.1278,-3.6151,0.7172,0.018
2019-09-15,25.0846,-3.4844,0.5702,0.0099
2019-09-16,25.2033,-3.401,0.8152,0.0006
2019-09-17,25.6916,-3.4462,0.9487,0.0006
2019-09-18,25.4313,-3.415,1.0627,0.0025
2019-09-19,25.2972,-2.7086,1.2017,0.0013
2019-09-20,25.1231,-2.7093,1.346,0.001
2019-09-21,25.4182,-2.1221,0.9049,0.0058
2019-09-22,26.1017,-2.4855,0.7888,0.0017
2019-09-23,26.1778,-2.9525,0.7462,0.8589
2019-09-24,26.1201,-4.1652,1.3924,1.7817
2019-09-25,26.0935,-3.361,1.2829,2.4494
2019-09-26,26.5433,-3.3413,0.8898,1.5581
2019-09-27,26.0634,-3.7123,1.5016,0.3004
2019-09-28,25.9882,-3.7471,1.8313,0.0075
2019-09-29,26.3672,-3.1953,1.448,0.0009
2019-09-30,26.5574,-3.5829,1.4825,0.0
2019-10-01,26.9281,-3.2472,1.2834,0.0062
2019-10-02,26.7884,-3.7796,1.2254,0.0074
2019-10-03,26.5267,-3.2959,1.2641,0.0035
2019-10-04,26.6683,-3.3603,0.8543,0.0017
2019-10-05,26.5859,-2.9982,0.3655,0.0032
2019-10-06,26.5297,-3.37,1.0984,0.0031
2019-10-07,26.5312,-2.9447,1.445,0.0022
2019-10-08,27.1353,-2.6115,1.2026,0.0134
2019-10-09,26.887,-2.3532,0.9578,0.018
2019-10-10,26.7606,-2.7983,1.3228,0.007
2019-10-11,26.9995,-2.0246,1.2966,0.0196
2019-10-12,27.3969,-1.3189,1.2494,0.0188
2019-10-13,27.0268,-2.0584,1.3754,0.0056
2019-10-14,27.4561,-2.3616,1.1653,0.0021
2019-10-15,26.9538,-1.783,0.7665,0.0083
2019-10-16,27.1103,-1.7793,1.2152,0.3621
2019-10-17,27.351,-1.9838,1.0198,0.1819
2019-10-18,27.2668,-2.0545,0.7786,0.0024
2019-10-19,27.5969,-2.901,0.8629,0.0132
2019-10-20,27.6162,-2.8886,1.2005,0.0054
2019-10-21,27.3532,-3.0946,1.1048,0.0045
2019-10-22,27.3293,-2.6063,1.012,0.0033
2019-10-23,27.3032,-2.7237,0.5494,0.0488
2019-10-24,27.1852,-1.8936,0.777,0.0356
2019-10-25,27.032,-1.9104,0.8916,0.0212
2019-10-26,27.6354,-1.4566,1.5751,0.02
2019-10-27,27.3112,-1.2156,1.6899,0.4845
2019-10-28,26.9033,-1.9284,1.3133,5.526
2019-10-29,27.3026,-2.4689,0.3902,3.7076
2019-10-30,27.6818,-1.6537,0.6345,0.6897
2019-10-31,27.9088,-1.5873,0.8443,0.3494
2019-11-01,27.9815,-0.1006,0.8079,1.9301
2019-11-02,27.7974,-0.334,1.4009,1.8992
2019-11-03,27.8413,-0.5624,1.4859,1.0629
2019-11-04,27.823,0.2704,1.4067,0.7559
2019-11-05,28.1997,-1.3364,1.4127,0.2164
2019-11-06,28.3141,-2.0744,1.5768,2.2793
2019-11-07,27.8683,-1.0555,1.0603,10.8318
2019-11-08,28.1156,-1.8138,1.1589,6.1014
2019-11-09,28.1082,-1.2331,0.8229,4.6428
2019-11-10,28.3482,-1.324,0.5315,2.1579
2019-11-11,28.1793,-1.0595,0.5756,1.3634
2019-11-12,28.3374,-0.8588,0.4929,2.1214
2019-11-13,28.7081,-1.1511,1.1347,0.7413
2019-11-14,28.3548,-0.2493,0.914,0.0235
2019-11-15,28.458,-0.5105,1.0733,0.21
2019-11-16,28.6046,-1.7066,0.6543,0.1473
2019-11-17,28.6465,-1.4779,0.8205,0.0719
2019-11-18,28.8508,-1.3172,0.666,0.0625
2019-11-19,28.4868,-1.7997,1.0534,0.1166
2019-11-20,28.3186,-1.1216,0.6407,2.7557
2019-11-21,28.6651,-0.8806,1.1879,1.3613
2019-11-22,28.5249,-0.1116,1.1051,2.1192
2019-11-23,28.7574,-0.0281,0.8871,1.798
2019-11-24,28.6379,0.4092,0.7944,5.6218
2019-11-25,27.7989,-0.3449,0.8836,9.0972
2019-11-26,28.8634,-0.9208,0.8119,3.7288
2019-11-27,28.8064,-1.5534,0.8008,1.7377
2019-11-28,28.9245,-2.0221,0.9581,0.6455
2019-11-29,29.1848,-1.1487,0.9415,0.6668
2019-11-30,28.7682,0.5998,-0.0368,4.1162
2019-12-01,29.1528,1.4448,-0.0743,2.1322
2019-12-02,28.8077,0.3284,-0.4769,11.7525
2019-12-03,28.612,-1.2315,0.9441,16.626
2019-12-04,28.2474,-0.9482,-0.312,22.8195
2019-12-05,28.507,-0.184,0.1789,29.6392
2019-12-06,28.309,-0.3409,0.3275,16.254
2019-12-07,28.6489,0.2221,1.0606,2.5378
2019-12-08,29.2977,0.9982,0.2966,0.1468
2019-12-09,29.2428,-0.2089,0.7001,1.115
2019-12-10,29.3617,0.1334,0.5541,2.7223
2019-12-11,28.2404,0.6587,0.2951,7.3921
2019-12-12,28.3991,1.0451,-0.2278,6.5982
2019-12-13,28.1735,1.0346,-0.9194,10.6984
2019-12-14,28.166,0.7685,-1.4202,9.5536
2019-12-15,27.7729,0.938,-0.5264,12.6478
2019-12-16,28.0288,0.4111,0.1668,13.0328
2019-12-17,28.7461,0.7523,0.2985,12.4349
2019-12-18,29.2021,1.3527,-0.1005,7.3659
2019-12-19,28.6413,1.1904,0.3694,11.9718
2019-12-20,28.0515,0.0439,0.4175,12.2597
2019-12-21,28.9312,-1.1478,1.0349,5.7516
2019-12-22,28.5444,-1.2269,0.5988,5.6621
2019-12-23,28.5816,-0.765,1.0991,6.0862
2019-12-24,28.9528,-1.54,1.0648,4.421
2019-12-25,29.6134,-0.8738,0.2239,2.2607
2019-12-26,28.9428,0.5413,-0.4075,5.4711
2019-12-27,29.3851,1.656,-0.814,4.0066
2019-12-28,28.8432,2.8152,-1.7942,2.8036
2019-12-29,27.6099,1.8817,-1.9397,20.382
2019-12-30,27.792,1.012,-0.6186,18.6353
2019-12-31,27.1706,1.2339,-0.8696,35.4807
